row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak height,20260424_CVOL_Group_02_1F12_2.mzML Peak height,20260424_CVOL_Group_02_1F12_3.mzML Peak height,20260424_CVOL_Group_02_1F12_4.mzML Peak height,20260424_CVOL_Group_02_Control_LB.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260424_CVOL_Group_02_QC_01.mzML Peak height,20260424_CVOL_Group_02_QC_02.mzML Peak height,20260424_CVOL_Group_02_QC_03.mzML Peak height,20260424_CVOL_Group_02_QC_04.mzML Peak height,20260424_CVOL_Group_02_QC_05.mzML Peak height,20260424_CVOL_Group_02_QC_06.mzML Peak height,20260424_CVOL_Group_02_R47_1.mzML Peak height,20260424_CVOL_Group_02_R47_2.mzML Peak height,20260424_CVOL_Group_02_R47_3.mzML Peak height,20260424_CVOL_Group_02_R47_4.mzML Peak height,20260424_CVOL_bk_mapp_03.mzML Peak height,
648,261.1447449797497,1.8050797,,,,,,,,,,,1.2238333E7,7467249.5,6213181.5,5684325.5,1.12149496E8,1.1910786E7,1.0535293E7,1.3685742E7,6672072.0,5654213.5,6163734.5,4628257.0,7165685.5,2.7003898E7,3.1136858E7,2.6784578E7,2.923452E7,2.6221466E7,2.2345178E7,1.1513657E7,1.0027125E7,1.0438083E7,1.0123671E7,0,
649,523.2491402997991,1.8017558,,,,,,,,,,,1.336E7,1.8419686E7,1.705214E7,1.3293307E7,1.6366522E7,2752890.5,1.3613209E7,3089449.8,2818407.5,2862643.0,1.227795E7,3587543.8,3283917.5,1.7451398E7,2614512.5,2788234.5,2969406.8,1.7931072E7,1748332.6,3400356.2,1.2501565E7,2.1058432E7,3471960.8,0,
650,418.1459006234614,1.8105973,,,,,,,,,,,1.747876E7,1.6162615E7,1.7162492E7,1.9096568E7,1.9397156E7,1.5461273E7,1.5259191E7,1.7337298E7,1.5387584E7,1.6393116E7,1.8018332E7,1.5733581E7,1.6542776E7,2.499778E7,2.6626598E7,2.3092202E7,2.3936412E7,2.4506426E7,2.2123656E7,1.6159185E7,1.4821544E7,1.6100131E7,1.7594654E7,0,
651,254.62953133637183,1.8145446,,,,,,,,,,,1.8607632E8,1.8490149E8,1.7422131E8,1.6651594E8,2.9611536E8,1.3671662E8,1.3638398E8,1.8384312E8,1.4698915E8,1.5780014E8,1.6110325E8,1.4303371E8,1.6065155E8,2.863324E8,3.1871706E8,3.064386E8,2.8908365E8,3.0315328E8,2.9383578E8,1.60017E8,1.5151632E8,1.4494654E8,1.7549618E8,0,
652,263.6347788552408,1.8149381,,,,,,,,,,,1.3043387E8,1.5162731E8,1.3963576E8,1.2640678E8,2.3142858E8,1.02059256E8,1.1391147E8,1.3786546E8,1.1382705E8,1.1188672E8,1.2160035E8,1.0138276E8,1.21941576E8,2.1187845E8,2.4676051E8,2.372159E8,2.096598E8,2.3136742E8,2.1312203E8,1.232357E8,1.1368002E8,1.1372275E8,1.3089191E8,0,
653,526.2624174980346,1.8157281,,,,,,,,,,,1.2229923E8,1.1855761E8,1.0800181E8,1.0129903E8,2.0118269E8,8.376965E7,7.886754E7,1.2590735E8,9.390918E7,1.0997418E8,1.1584078E8,9.305146E7,1.0956E8,2.256174E8,2.4505693E8,2.2527293E8,2.2668075E8,2.3398651E8,2.1525923E8,1.0827971E8,9.255845E7,9.078367E7,1.1985413E8,0,
654,371.22898894637524,1.8180906,,,,,,,,,,,1.8171214E7,1.9254954E7,1.8583668E7,1.4935337E7,1.8676296E7,1.4719709E7,1.4680733E7,2.1159124E7,1.950016E7,1.9275296E7,2.1063062E7,1.793691E7,1.9779342E7,3.1050582E7,4.0425696E7,3.6264124E7,3.80792E7,3.9125636E7,3.03439E7,1.9641908E7,1.6661161E7,1.8409046E7,1.9110234E7,0,
655,448.1827310843368,1.8184879,,,,,,,,,,,1.125079E7,1.1947337E7,1.256226E7,1.0038434E7,1.4796476E7,1.0415742E7,1.0252492E7,1.4887725E7,1.3405383E7,1.3254698E7,1.5207777E7,1.279753E7,1.3819564E7,2.0772354E7,2.3936742E7,1.9964382E7,2.290409E7,2.351118E7,1.8679628E7,1.3529246E7,1.1633093E7,1.2440907E7,1.3449055E7,0,
656,546.2412225936908,1.8268116,,,,,,,,,,,7.126273E7,7.105021E7,7.441177E7,4.647484E7,8.429932E7,6.04697E7,5.3726172E7,6.905529E7,5.5245184E7,6.6425944E7,6.8309096E7,7.1293336E7,6.6633868E7,9.388028E7,1.2398732E8,1.2145682E8,1.1978966E8,1.2207945E8,9.446509E7,6.748301E7,5.549586E7,5.171478E7,6.891331E7,0,
657,449.22434910116095,1.8263588,,,,,,,,,,,8057168.5,1.0093531E7,9592805.0,5905358.0,7753522.0,1.3955184E7,1.2563119E7,1.622367E7,1.4059186E7,1.6161031E7,1.667574E7,1.733949E7,1.5976788E7,1.781822E7,2.5172298E7,2.48018E7,2.4595482E7,2.4791172E7,1.9003998E7,1.4405642E7,1.3006295E7,1.2598925E7,1.5696719E7,0,
658,283.152845752553,1.8267529,,,,,,,,,,,1.720939E7,1.8278214E7,2.0081616E7,1.5072026E7,2.035882E7,1.73068E7,1.6447934E7,1.9337014E7,1.7858074E7,1.9018362E7,1.922052E7,2.0059516E7,1.8794294E7,2.662988E7,3.1017874E7,3.107049E7,2.8575982E7,2.9872982E7,2.6511082E7,1.8469546E7,1.6705975E7,1.7453574E7,1.8807208E7,0,
659,291.6660311824629,1.8271561,,,,,,,,,,,5.6692784E7,6.1270176E7,6.558876E7,5.159195E7,6.5214612E7,6.0417784E7,5.8554708E7,6.3694796E7,6.197959E7,6.410548E7,6.5784932E7,6.717904E7,6.607517E7,8.956435E7,1.0532427E8,1.06297816E8,1.0436199E8,1.03944504E8,9.2885704E7,6.5358708E7,5.856268E7,6.0410692E7,6.2587924E7,0,
660,582.3252160567769,1.8272053,,,,,,,,,,,2.7196272E8,2.6888554E8,3.1144643E8,1.942033E8,3.1919805E8,2.3276514E8,2.5063982E8,3.0460502E8,2.5338126E8,2.9001488E8,3.0290976E8,3.2182893E8,2.8535187E8,4.4182112E8,5.9068064E8,5.942623E8,5.671976E8,5.710889E8,4.412829E8,2.9758528E8,2.396511E8,2.2568686E8,3.0924218E8,0,
661,887.4845022467954,1.8408542,,,,,,,,,,,0,0,0,0,0,7794975.0,1.1636073E7,1.0996507E7,9417041.0,9792077.0,1.0022965E7,1.2093571E7,1.0848759E7,1.8418362E7,1.8015372E7,1.4101362E7,1.7048444E7,1.6863038E7,1.1041703E7,8862342.0,6230896.0,8887027.0,1.3164973E7,0,
662,525.340084566544,1.8514786,,,,,,,,,,,0,1.4757832E7,1.6648542E7,1.6267269E7,2.0359204E7,1.6479335E7,0,1.7594106E7,1.4085872E7,0,1.715828E7,1.821444E7,1.6224791E7,2.448129E7,2.9119738E7,2.752837E7,2.9037216E7,2.662889E7,2.5607826E7,1.5946284E7,1.514645E7,1.7193148E7,1.7130868E7,0,
663,228.134465603055,1.832277,,,,,,,,,,,3.8273788E7,3.684598E7,3.5996684E7,2.7297804E7,3.2442768E7,3.359872E7,3.2014104E7,3.6310556E7,3.5410864E7,3.5042388E7,3.5892188E7,3.622943E7,3.2054516E7,4.1317764E7,4.2901388E7,4.1978696E7,4.1885224E7,3.8440056E7,3.3294434E7,3.4749748E7,3.1058612E7,3.1516676E7,3.5314104E7,0,
664,211.10793162757508,1.8327295,,,,,,,,,,,3.2478642E7,2.8196024E7,3.1602928E7,2.2951904E7,2.6383966E7,2.5949894E7,2.4023906E7,2.9424626E7,2.6398146E7,2.9072972E7,2.9574414E7,2.8380584E7,2.650815E7,3.407834E7,3.4235852E7,3.0648096E7,3.1803034E7,3.0684024E7,2.6179852E7,2.6233018E7,2.570188E7,2.1872328E7,2.8815786E7,0,
665,519.230494997752,1.8347083,,,,,,,,,,,2.2517666E8,1.8566858E8,1.9608632E8,1.4645115E8,2.4731166E8,1.1058292E8,1.162249E8,1.5809573E8,9.701421E7,1.2481579E8,1.22028024E8,1.3399539E8,1.2798418E8,2.4082062E8,2.791527E8,2.7655408E8,2.5554195E8,2.5830344E8,1.9554925E8,1.2754277E8,1.1073146E8,8.811802E7,1.5577454E8,0,
666,466.2276825079503,1.8459378,,,,,,,,,,,6.524398E7,1210804.0,2168880.8,2004811.2,0,4.13022E7,4.102819E7,4.7489064E7,4.206629E7,4.482515E7,4.07469E7,5.5152644E7,4.8247756E7,4.964177E7,4.2664804E7,4.102665E7,3.9569976E7,4.2377764E7,3.0769118E7,4.4610804E7,2.862557E7,3.9229668E7,4.9407412E7,0,
667,346.18779107021254,1.8459011,,,,,,,,,,,2.2660934E7,2.0077552E7,1.5311441E7,1.6985644E7,3.3467158E7,4296693.0,4852846.0,5098174.0,5606327.5,4434670.0,4326913.5,5590319.5,5292989.0,1.7393008E7,2350306.2,1.9624274E7,1.8180146E7,1760349.6,1.7512858E7,5613555.0,3334903.8,5751255.0,5051851.5,0,
668,345.185174693338,1.8442204,,,,,,,,,,,3.678092E7,2.9189498E7,2.8309864E7,3.0586346E7,3.4620284E7,2.3867486E7,3.1203444E7,3.590039E7,3.4681656E7,2.9427674E7,3.2789916E7,3.7370564E7,3.4093332E7,6.2078096E7,6.1839776E7,5.8767892E7,5.2943984E7,4.6958988E7,4.4694212E7,2.9580164E7,2.2564612E7,3.0349506E7,3.356813E7,0,
669,444.24586996615216,1.8426311,,,,,,,,,,,1.2168372E7,9938931.0,1.8520452E7,1.5493171E7,1366224.9,4.6056432E8,5.375051E8,6.0922963E8,5.319568E8,5.2689395E8,5.2375357E8,6.071052E8,5.55886E8,1.00916365E9,1.0058537E9,9.467936E8,9.0262106E8,8.539935E8,7.436432E8,5.3779616E8,3.8134422E8,4.915353E8,5.791387E8,0,
670,344.1818879457714,1.8438228,,,,,,,,,,,1.9038669E8,1.7351432E8,1.681134E8,1.8531405E8,2.1673365E8,1.4140459E8,1.6350688E8,1.8775486E8,1.7184085E8,1.7061314E8,1.5830578E8,1.8822795E8,1.7335888E8,3.7497866E8,3.750319E8,3.533888E8,3.310122E8,2.8456618E8,2.6579E8,1.7230568E8,1.2077419E8,1.6555067E8,1.7399357E8,0,
671,501.26715097814633,1.8415073,,,,,,,,,,,3703998.5,8174128.5,4867834.0,7496655.0,4475505.5,1.5447899E7,1.6180304E7,1.298524E8,1.5816321E7,1.7006962E7,1.7325236E7,2.0268944E7,1.7675516E7,5612993.5,3.2157958E7,3.030984E7,2.92207E7,2.9387316E7,2.1096684E7,1.7554766E7,1.3969694E8,1.3267115E7,1.8746196E7,0,
672,231.17047590991515,1.8538198,,,,,,,,,,,0,0,0,0,6.901771E8,0,0,0,0,0,0,0,0,0,1991139.0,0,1501339.5,0,0,0,0,0,0,0,
673,461.33362915512424,1.8534862,,,,,,,,,,,0,0,0,0,3.2188454E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
674,588.2992412437617,1.8867959,,,,,,,,,,,5.357697E7,4.8261716E7,4.0058816E7,4.125843E7,1.0654616E8,2.0467442E7,2.3974664E7,2.28802E7,2.0658542E7,2.3128482E7,2.4843942E7,1.8945858E7,2.0549044E7,5.5327616E7,3076898.2,5.4170532E7,2872368.8,6.32057E7,5.9139412E7,2.3946416E7,1.782515E7,2.204206E7,1.948309E7,0,
675,454.2660912309542,1.8574202,,,,,,,,,,,6455985.5,6902096.5,5885075.0,7076524.5,7955684.5,8155920.0,8681723.0,8255749.0,9186484.0,9621351.0,8254561.0,9792819.0,9383143.0,1.6864748E7,1.7582152E7,1.6614009E7,1.5579681E7,1.30009E7,1.6452708E7,8973277.0,7680762.5,9342902.0,8359835.5,0,
676,690.3676984092941,1.8582112,,,,,,,,,,,9045530.0,8840944.0,7492268.0,7312457.5,1.9236528E7,0,1061195.2,1180712.1,942689.6,0,992578.06,934192.94,981065.3,1.0159226E7,1.1098595E7,1.0711521E7,1.0465276E7,7585521.5,9700327.0,1035774.56,0,0,1119976.8,0,
677,545.2934668066142,1.9025856,,,,,,,,,,,9136601.0,8845541.0,9915206.0,9105537.0,9420455.0,1.0480019E7,6821565.0,8302042.0,8174843.5,9064932.0,6572819.5,1.1145501E7,7107979.0,1.4833178E7,6331657.5,1.7945598E7,6107427.5,5118518.0,1.428318E7,7234935.5,6380233.5,8527423.0,8650778.0,0,
678,580.703860223072,1.8629615,,,,,,,,,,,1.4900484E7,1.2890543E7,1.1933669E7,1.4363017E7,6774933.5,9450715.0,1.2959183E7,1.126638E7,1.0858143E7,9835194.0,1.1257626E7,1.2570207E7,1.1322497E7,1.5070298E7,1.7702722E7,1.4705573E7,1.6787432E7,1.4309068E7,1.6006305E7,1.0249171E7,8930837.0,1.0107696E7,1.2543102E7,0,
679,345.6869610226393,1.8597928,,,,,,,,,,,5.1403184E7,5.1139132E7,3.955272E7,4.0206532E7,9.48834E7,5852357.5,5163550.5,5728496.5,5274545.0,5792960.0,5334004.0,6302305.5,5926509.5,3.9923776E7,4.5458156E7,3.8820652E7,4.407503E7,3.877036E7,4.138996E7,5574132.0,4743200.0,5387946.0,5259256.0,0,
680,332.2180721200522,1.8622359,,,,,,,,,,,2.5014706E7,2.8768612E7,3.1553878E7,2.6921064E7,5.9051404E7,4.189093E7,4.0012372E7,4.2606544E7,4.3707616E7,4.3947096E7,3.8274824E7,4.856397E7,4.1127332E7,7.640231E7,8.632817E7,7.8886104E7,7.713667E7,6.957155E7,7.591578E7,3.952156E7,3.8679964E7,3.72848E7,3.870278E7,0,
681,653.3624751954642,1.8626341,,,,,,,,,,,9212621.0,8678415.0,7944520.0,7329773.5,1.1796938E7,7808683.0,9856112.0,8532584.0,8741122.0,1.0323038E7,8884378.0,9981843.0,8638026.0,1.8618518E7,2.200404E7,2.1099406E7,2.066248E7,1.5686216E7,1.835235E7,9053096.0,1.044263E7,1.1173882E7,8236879.0,0,
682,380.193067387927,1.8622359,,,,,,,,,,,7317256.0,6332660.5,5167866.5,5116168.0,5733421.5,8728777.0,8228734.0,8950852.0,9273776.0,9239275.0,8286058.5,1.040865E7,8923403.0,1.6506707E7,2.0730838E7,1.7752176E7,1.778095E7,1.5801588E7,1.6758727E7,1.0603427E7,8415800.0,8239002.0,9601759.0,0,
683,330.1662002130031,1.865601,,,,,,,,,,,2.2886032E7,2.3647596E7,2.2035354E7,2.0305684E7,2.4900858E7,2.0000876E7,1.9710188E7,2.1269828E7,2.1133842E7,2.23274E7,1.958973E7,2.3809054E7,2.109762E7,2.9052144E7,3.710709E7,3.5220924E7,3.4768844E7,3.4000852E7,3.0982464E7,1.9512222E7,2.0181806E7,1.9232562E7,1.8683066E7,0,
684,552.230673548627,1.8671103,,,,,,,,,,,1.1366369E8,1.13305576E8,1.2020553E8,9.258364E7,2.2243152E8,9.1850344E7,7.746236E7,1.0767897E8,8.370926E7,8.4673224E7,9.352083E7,9.716813E7,9.4219464E7,1.6559262E8,2.1608544E8,1.9487146E8,2.0040018E8,1.88145E8,1.76564E8,9.651331E7,9.183389E7,8.706774E7,9.1058344E7,0,
685,458.2246804935765,1.8728493,,,,,,,,,,,8548102.0,9807507.0,1.1165766E7,8283345.0,1.1855232E7,1.1335131E7,9687358.0,1.1877639E7,1.1702254E7,1.0421105E7,1.0243981E7,1.2286317E7,1.0732831E7,1.6034062E7,2.2637156E7,2.2103468E7,2.0454738E7,1.9908802E7,1.8995456E7,1.0852724E7,1.010921E7,1.0616255E7,9415904.0,0,
686,247.12895819396581,1.8768657,,,,,,,,,,,1.1130836E7,1.1767387E7,1.3336683E7,1.0473515E7,1.3910839E7,1.2800767E7,1.1658491E7,1.3748785E7,1.3906982E7,1.3242794E7,1.2146636E7,1.4252493E7,1.243784E7,2.1380446E7,2.5488796E7,2.3476712E7,2.1719384E7,2.0864414E7,2.0530024E7,1.2922815E7,1.1429571E7,1.3188428E7,9962793.0,0,
687,540.7206201332011,1.8776648,,,,,,,,,,,9891530.0,9991320.0,1.1626469E7,9219777.0,1.1654512E7,1.3236765E7,9350087.0,1.1467863E7,1.004302E7,1.1021001E7,1.0815261E7,1.0037861E7,1.1563709E7,1.1588309E7,1.6585538E7,1.3959892E7,1.4187732E7,1.46285E7,1.3881513E7,1.1095267E7,8866666.0,8823994.0,8595314.0,0,
688,578.2496140086331,1.8792402,,,,,,,,,,,1.3318617E7,1.655704E7,1.8343342E7,1.3877771E7,2.0702364E7,1.8099432E7,1.6361424E7,1.8804836E7,1.7729716E7,1.6539786E7,1.4751983E7,1.6336306E7,1.633881E7,2.8950614E7,3.929775E7,3.531749E7,3.1865688E7,2.8335312E7,3.0993034E7,1.729472E7,1.2670694E7,1.7069106E7,1.2261591E7,0,
689,340.1801428524223,1.879635,,,,,,,,,,,3.002219E8,3.2395738E8,2.9131715E8,2.5269528E8,4.9410746E8,1.441911E7,1.2035419E7,1.5363897E7,1.252128E7,1.4407942E7,1.3296485E7,1.4533701E7,1.3108159E7,1.7743474E8,2.1236971E8,1.9771918E8,1.7740757E8,1.5922496E8,1.6728493E8,1.2922552E7,1.4331816E7,1.2921575E7,1.1893502E7,0,
690,679.352786471519,1.8788432,,,,,,,,,,,8.855545E7,1.0654771E8,9.632421E7,8.707614E7,1.747843E8,5270027.5,4166727.2,5605319.0,5222585.0,4808833.5,4958716.5,6864819.0,5260742.5,7.1653144E7,9.89729E7,9.5845224E7,7.533359E7,6.1440104E7,7.497495E7,5766482.0,5806297.5,4527329.0,4193003.8,0,
691,436.231028133443,1.8803153,,,,,,,,,,,1.4368024E7,1.5790155E7,1.3459323E7,1.2604859E7,2.3791596E7,0,0,0,0,0,0,0,0,7763545.5,9670448.0,9082743.0,8173179.5,7436606.0,7947953.5,0,0,0,0,0,
692,588.2992090879479,1.8899164,,,,,,,,,,,4.4246056E7,4.435886E7,3.833431E7,3.408558E7,9.192233E7,2.0168052E7,2.3974664E7,2.2335814E7,1.92698E7,2.0860106E7,1.9157468E7,1.7891492E7,1.9228464E7,2692447.2,5.962438E7,5.780767E7,5.717287E7,5.086552E7,6.820918E7,2.1471736E7,1.5326728E7,2.0491676E7,1.7050366E7,0,
693,294.6531661359102,1.891527,,,,,,,,,,,7560110.5,7146247.0,5744326.0,5987909.5,1.6087616E7,3064722.2,3840569.8,4142060.0,2958153.0,3445859.0,4166073.5,2662450.5,3071538.5,7409993.5,8185970.0,6759507.5,7984346.5,7139817.5,6927097.5,3563308.8,3211101.8,2986997.0,2650385.0,0,
694,592.2726219930603,1.8875636,,,,,,,,,,,2467216.0,3237136.5,3160202.0,3421618.2,2725354.5,1.0101638E7,9855552.0,1.0243542E7,9705227.0,9764123.0,8102549.5,8384195.5,9939175.0,1.4819462E7,1.8087188E7,2.0261814E7,1.6186234E7,1.5019956E7,1.6636894E7,1.0173004E7,6322006.0,1.0067573E7,7188348.0,0,
695,583.308393910904,1.8835834,,,,,,,,,,,4088568.5,6082361.5,5716479.0,4745823.5,6044715.5,7311427.5,7580988.5,8174899.0,9118321.0,9983773.0,5953129.5,7664661.0,7156372.5,1.2784085E7,1.9064206E7,1.7251242E7,1.3262662E7,2565820.5,1.3296607E7,7410852.5,5393671.5,8464531.0,5181916.5,0,
696,464.24804645601944,1.8946916,,,,,,,,,,,3.1697826E7,3.508803E7,3.6582464E7,3.2140496E7,2.6656514E7,7.017611E7,6.871813E7,6.6810644E7,6.7234424E7,6.415099E7,6.2472316E7,6.3470948E7,6.3320564E7,5.958653E7,5.17085E7,5.5354844E7,6.200429E7,5.7552496E7,5.7589896E7,6.5643776E7,5.1419904E7,6.5936468E7,4.9811916E7,0,
697,285.1346895768985,1.8966829,,,,,,,,,,,1.1398927E7,1.2109124E7,1.2325445E7,1.0255674E7,1.2695657E7,1.0574785E7,1.0980156E7,1.2244526E7,1.0854007E7,1.0344238E7,1.0877093E7,1.0142712E7,9729482.0,1.8179568E7,2.1208994E7,1.9395384E7,1.975073E7,1.746665E7,1.9323826E7,1.0458539E7,9051772.0,1.0908137E7,9341190.0,0,
698,442.26641042599704,1.8986511,,,,,,,,,,,1.4330318E8,1.4823742E8,1.6618253E8,1.3596531E8,1.9373715E8,3.8594413E8,4.177994E8,4.1640547E8,4.5315347E8,3.7622285E8,3.673903E8,3.6476112E8,3.548192E8,5.3927686E8,5.8977E8,6.3149005E8,6.804687E8,5.6864736E8,6.505731E8,3.8646544E8,3.090761E8,4.0586845E8,3.023405E8,0,
699,230.11356379368306,1.899439,,,,,,,,,,,4776058.0,4656156.5,5583811.5,4588915.5,6313055.5,1.2369211E7,1.3290987E7,1.3248406E7,1.4719728E7,1.2064922E7,1.2033251E7,1.1524375E7,1.1272953E7,1.7293476E7,1.857848E7,2.0879236E7,2.20518E7,1.8410964E7,2.0931178E7,1.3060655E7,9895561.0,1.3182525E7,9512154.0,0,
700,270.19254062217027,1.8994594,,,,,,,,,,,1.2618814E7,1.341633E7,1.3359103E7,1.1096611E7,1.3853229E7,1.0788578E7,1.1788369E7,1.2647579E7,1.2236253E7,1.1634021E7,1.0848786E7,1.056656E7,1.0800659E7,1.9521876E7,2.0484404E7,2.3135054E7,2.3340412E7,2.0426394E7,2.2155052E7,1.246539E7,1.0076127E7,1.1791105E7,1.0110153E7,0,
701,558.2884931892667,1.8946333,,,,,,,,,,,0,0,0,1304200.0,1559603.1,1.1829837E7,1.4179931E7,1.4480087E7,1.350245E7,1.2982555E7,1.2695184E7,1.3029818E7,1.1802014E7,1.8262034E7,2.2381206E7,2.4970964E7,2.4692376E7,2.3296658E7,2.6437292E7,1.4285874E7,1.0464685E7,1.2815415E7,1.1743439E7,0,
702,526.2625224773881,1.90294,,,,,,,,,,,8663003.0,8135521.0,1.0596761E7,8931780.0,1.1202751E7,8381510.0,9902832.0,1.099646E7,8987032.0,8970549.0,1.2788129E8,9729130.0,7988277.5,1.7356392E7,2.279289E7,2.403023E7,2.516671E7,2.120113E7,2.0293216E7,1.0375558E7,7436979.5,8252739.0,8677925.0,0,
703,263.634707248462,1.9065725,,,,,,,,,,,3.2490544E7,3.4860836E7,3.978308E7,3.52606E7,4.095697E7,3.386131E7,3.5426784E7,4.2120464E7,3.8139748E7,3.647042E7,3.489509E7,3.7180172E7,3.3163754E7,5.9827024E7,7.138266E7,7.369102E7,7.24733E7,6.786427E7,6.6046236E7,3.6332372E7,3.282441E7,3.6220372E7,3.5639464E7,0,
704,253.1183057519077,1.9072398,,,,,,,,,,,0,0,0,0,4.4324496E7,0,0,0,0,0,0,0,0,4537664.5,4767566.0,4995475.0,4818867.0,4509594.0,4229845.5,0,0,0,0,0,
705,195.1128991635694,1.9081477,,,,,,,,,,,1.1958018E7,1.235925E7,1.3626283E7,1.2521791E7,1.2184852E7,1.1628342E7,1.1875931E7,1.3356336E7,1.262156E7,1.1404222E7,1.1533903E7,1.3136304E7,1.1164079E7,1.485131E7,1.5633454E7,1.6559844E7,1.6879054E7,1.5355308E7,1.4270304E7,1.2272738E7,1.1032834E7,1.0878197E7,1.17595E7,0,
706,244.1292322686363,1.9347963,,,,,,,,,,,1.1184696E7,1.2665072E7,1.1008421E7,1.2322321E7,2.0013818E7,1.4207567E7,0,0,1.4676042E7,1.4312719E7,0,1.390439E7,1.3586013E7,2.5190772E7,2.8285254E7,2.9336796E7,2.7437926E7,6649382.0,2.4750598E7,1.4642004E7,0,1.3862119E7,1.4200237E7,0,
707,329.1399826002289,1.9121217,,,,,,,,,,,1.1761388E7,1.1688423E7,1.1979665E7,1.1039486E7,1.4545315E7,9467886.0,9489436.0,1.0726261E7,9250681.0,8349012.5,7761378.5,9079962.0,8248496.5,1.3359664E7,1.4505581E7,1.6139129E7,1.5352664E7,1.7790904E7,1.5913955E7,9785976.0,9403316.0,8616072.0,1.0134597E7,0,
708,580.7034886296955,1.8997438,,,,,,,,,,,1.2298146E7,1.0718726E7,1.3659374E7,1.1465528E7,8228847.5,1.0519149E7,1.2959183E7,1.3159937E7,1.0387567E7,1.2075884E7,9485761.0,1.1965427E7,9526409.0,1.3022079E7,1.864728E7,1.6106185E7,1.6011362E7,1.7775882E7,1.5163056E7,1.1568775E7,9580356.0,1.0745781E7,1.1488255E7,0,
709,299.69993353976713,1.9430677,,,,,,,,,,,6443503.0,7977227.5,9774014.0,8543785.0,1.6908918E7,1.3863131E7,1.3996784E7,1.3810577E7,1.481227E7,1.4345502E7,1.2288242E7,1.3567627E7,1.2569424E7,1.8700178E7,3975214.5,2.9624456E7,3687336.0,2.4596278E7,2.5426576E7,1.1301544E7,1.1242022E7,1.1278891E7,1.1757575E7,0,
710,675.2836791179764,1.9121217,,,,,,,,,,,1.6969248E8,1.4131259E8,1.9345629E8,1.5627166E8,2.2218714E8,1.3019085E8,1.3539179E8,1.5010752E8,1.18920296E8,1.2075316E8,1.14164744E8,1.3993251E8,1.10183304E8,2.3112656E8,3.189204E8,3.458326E8,3.14008E8,3.3149008E8,2.9894218E8,1.3784216E8,1.0232334E8,1.2076927E8,1.4237338E8,0,
711,589.2825633399879,1.9129125,,,,,,,,,,,1.5080761E7,1.3085293E7,1.7235034E7,1.4386268E7,2.0596392E7,1.3567812E7,1.3809128E7,1.5166692E7,1.299298E7,1.1844436E7,1.19145E7,1.4442428E7,1.073115E7,2.481433E7,3.2343576E7,3.286147E7,3.1692662E7,3.293938E7,2.7921616E7,1.4040034E7,1.0243446E7,1.1779944E7,1.4250018E7,0,
712,338.1453674859083,1.9125735,,,,,,,,,,,6.244402E7,6.502708E7,6.976422E7,6.2264356E7,8.47002E7,5.326023E7,5.369914E7,5.995747E7,5.097715E7,5.028241E7,5.0148084E7,5.1633464E7,4.801872E7,7.998854E7,8.7972904E7,9.8237384E7,8.8358744E7,9.804017E7,9.296731E7,5.2209344E7,4.5645724E7,5.259203E7,6.0931852E7,0,
713,229.11858638952828,1.9158945,,,,,,,,,,,1.1498429E7,1.2439025E7,1.3693976E7,1.1336843E7,9671614.0,1.1075171E7,1.0170642E7,1.2485901E7,1.0566979E7,1.0638427E7,1.0610083E7,1.2612956E7,1.0456575E7,1.5884353E7,1.586129E7,1.5462583E7,1.5835134E7,1.5893005E7,1.4803703E7,1.0421921E7,9333634.0,1.0936911E7,1.2138981E7,0,
714,338.6467848668537,1.912913,,,,,,,,,,,2.0183104E7,2.0631774E7,2.286212E7,2.077241E7,2.6483136E7,1.7599878E7,1.9948882E7,2.1049106E7,1.7119824E7,1.819417E7,1.756561E7,1.703073E7,1.6324163E7,2.5788212E7,3.0164602E7,3.051376E7,2.9306936E7,3.3745184E7,3.1693878E7,1.7878166E7,1.6046269E7,1.7458632E7,2.1349642E7,0,
715,302.2074136966172,1.9197081,,,,,,,,,,,4716022.0,4375826.0,6587345.0,4649464.0,1.3567473E7,1.1351777E7,1.023584E7,1.0004303E7,1.0575497E7,9143968.0,9899308.0,1.1203563E7,9543652.0,1.7311756E7,1.8955662E7,1.9471968E7,1.9893208E7,1.9025038E7,1.6657042E7,8646024.0,7359072.5,9208537.0,1.1139343E7,0,
