row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak area,20260424_CVOL_Group_02_1F12_2.mzML Peak area,20260424_CVOL_Group_02_1F12_3.mzML Peak area,20260424_CVOL_Group_02_1F12_4.mzML Peak area,20260424_CVOL_Group_02_Control_LB.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260424_CVOL_Group_02_QC_01.mzML Peak area,20260424_CVOL_Group_02_QC_02.mzML Peak area,20260424_CVOL_Group_02_QC_03.mzML Peak area,20260424_CVOL_Group_02_QC_04.mzML Peak area,20260424_CVOL_Group_02_QC_05.mzML Peak area,20260424_CVOL_Group_02_QC_06.mzML Peak area,20260424_CVOL_Group_02_R47_1.mzML Peak area,20260424_CVOL_Group_02_R47_2.mzML Peak area,20260424_CVOL_Group_02_R47_3.mzML Peak area,20260424_CVOL_Group_02_R47_4.mzML Peak area,20260424_CVOL_bk_mapp_03.mzML Peak area,Unnamed: 37
380,219.11101218762232,1.3204914,height,,,,,,,,,,,7846402.5,7482461.0,7543935.0,7058815.5,10378253.0,6255377.0,6231406.5,6795313.0,5172767.5,6557343.5,6385206.5,4915072.5,6068975.5,11884185.0,14026537.0,12478076.0,12429107.0,12484818.0,11808888.0,6470026.5,5855019.0,6824156.0,6454443.0,0.0,
381,306.1658798747764,1.3216959,height,,,,,,,,,,,8676215.0,8962695.0,11769836.0,9886868.0,13188206.0,4323208.0,4116908.2,5044555.0,2910906.0,4342342.0,3714965.8,2964361.8,3906868.2,10780710.0,12215413.0,11232143.0,10570635.0,10678175.0,10554698.0,4789496.0,4155135.5,4615867.0,5056110.5,0.0,
382,332.1816763860624,1.3245294,height,,,,,,,,,,,3496479.0,3853859.0,4578015.0,4123177.0,5125534.5,5181073.0,4400087.0,5030037.5,4963819.0,5355359.5,4837353.0,4430531.5,4901339.0,8941670.0,10959414.0,9137013.0,8963518.0,8420715.0,9250630.0,5093144.0,4711725.5,5313962.0,4862350.0,0.0,
383,383.1540386103756,1.3329022,height,,,,,,,,,,,2948219.0,2765053.0,2741693.8,2854866.5,3296588.2,2494494.5,2026295.1,2323108.8,2201813.2,2766475.5,2246215.8,2110935.2,2442871.8,5186801.5,5588686.5,5051910.5,5009549.0,4151634.5,4825044.0,2558420.5,2184889.5,2370826.2,2803296.0,0.0,
384,343.2338936424278,1.332388,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5216066.5,4261572.5,5030583.5,5947660.5,5572156.0,4924210.0,4403834.5,5239752.5,7950130.5,9737796.0,8541908.0,8341934.0,7112881.0,8067821.0,4762795.5,4347689.5,4852016.5,4517406.0,0.0,
385,361.17190204479766,1.3324817,height,,,,,,,,,,,16264668.0,15084944.0,16104777.0,16865256.0,23408606.0,13146732.0,12718669.0,14677087.0,12936564.0,15000473.0,13032424.0,11477564.0,13448833.0,25782398.0,30306074.0,25359326.0,26770392.0,21577300.0,26217674.0,13959508.0,13133630.0,13246189.0,13556673.0,0.0,
386,235.06945631840125,1.3339912,height,,,,,,,,,,,5423501.5,4989107.0,4962445.5,5427860.0,4043466.5,4846833.5,4278428.0,4932085.5,5241457.5,5705004.5,5318331.0,4668798.0,4942863.0,7771798.5,8874520.0,8370120.5,8481381.0,6752165.5,7485277.0,5295606.5,4453059.0,5166255.5,4550062.5,0.0,
387,213.0871256379332,1.3344071,height,,,,,,,,,,,5672694.5,5240411.0,5659266.0,5873013.5,4941851.5,5186307.5,5492750.0,5390262.5,6343453.0,6366044.0,6041575.5,5392174.0,5300476.5,6304530.5,8226650.0,7322957.0,7941606.0,6553399.5,6911147.0,5491609.5,5759691.0,5352608.0,5416282.0,0.0,
388,195.07661756205027,1.3349518,height,,,,,,,,,,,4213201.5,4148469.0,4337585.5,4658155.0,4204765.5,4241064.0,3875294.0,4222180.5,4606928.0,4773136.0,4255681.5,3845340.8,4093444.2,5141864.5,6074414.5,5169619.0,5630559.5,4998847.5,5056222.5,4182406.8,4020384.2,3988562.0,4001775.0,0.0,
389,228.1707564362769,1.3381069,height,,,,,,,,,,,16602413.0,15721584.0,17148326.0,16687770.0,22203582.0,17067586.0,15988492.0,18101160.0,19097220.0,18653852.0,17748030.0,16451840.0,17198502.0,32337072.0,40706204.0,36654150.0,39041560.0,31689592.0,33206676.0,17315830.0,17199126.0,16226941.0,17262882.0,0.0,
390,203.13912137065964,1.4019101,height,,,,,,,,,,,0.0,0.0,0.0,0.0,44017676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233985.0,0.0,1171513.2,1293604.2,0.0,0.0,0.0,0.0,0.0,0.0,
391,577.247011166302,1.3621101,height,,,,,,,,,,,3398200.2,3219221.8,3519719.8,3377664.8,4169807.8,2884248.5,3006210.0,3726556.5,3133205.5,3449824.5,3039145.8,3055687.8,2818107.2,5600716.5,6965770.0,6326961.5,6810022.0,4881339.0,5264195.5,3228215.8,3133927.5,3001338.8,3398493.0,0.0,
392,247.6581363270332,1.3334081,height,,,,,,,,,,,4351715.5,4982390.0,5479505.5,5928491.0,7627484.5,5731799.5,5410087.5,5771061.5,6304878.0,6649215.0,5663332.5,5849351.0,5291431.0,7512614.0,9267330.0,8283791.0,8298595.0,7469321.5,7630740.5,4922949.0,5604627.5,5666638.5,5340839.0,0.0,
393,247.11135142529383,1.3453747,height,,,,,,,,,,,0.0,0.0,0.0,0.0,8350325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884944.3,1139402.6,1111263.5,1115449.5,0.0,957427.94,0.0,0.0,0.0,0.0,0.0,
394,317.18190318691194,1.3622618,height,,,,,,,,,,,4323567.5,4155307.5,4991899.5,4360192.5,5560062.0,4500246.5,4180728.5,4603646.5,4859881.5,4284036.5,4611638.0,4676641.0,3384228.2,7878155.5,8618848.0,8056328.0,9284467.0,7264827.5,7316175.5,3568144.5,4536128.5,4527145.5,4090106.8,0.0,
395,561.2520429933829,1.3541365,height,,,,,,,,,,,4853538.0,4828110.5,5386624.0,20732328.0,29611678.0,1948642.9,1844226.9,2925725.2,1424661.5,2326854.8,1887711.8,1448388.4,1469962.5,5202857.0,17665378.0,5723366.0,6094151.5,4799785.5,4376323.0,1575543.1,2091771.6,1674916.0,1993881.4,0.0,
396,375.1877196799492,1.3903644,height,,,,,,,,,,,7637403.5,7865105.5,8786339.0,8459980.0,13933425.0,6903294.0,7280571.5,7467206.5,9300411.0,7417592.5,7378476.5,7740753.0,6990802.0,11981051.0,16748851.0,14630546.0,16322326.0,17149858.0,11481714.0,7642990.5,7873050.0,7717462.0,6648094.0,0.0,
397,294.181224413896,1.3778104,height,,,,,,,,,,,0.0,0.0,0.0,0.0,21849856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
398,371.2402548879499,1.3778753,height,,,,,,,,,,,7083568.5,6855251.0,4795433.5,5226499.5,1730031.8,5649213.0,5702021.0,5513804.0,5720707.0,5253887.0,5226305.5,5230861.5,5531460.0,7169276.5,8225267.5,8869942.0,8572724.0,8082298.5,6546441.0,7077950.5,6198713.5,7430245.0,4880733.0,0.0,
399,318.16597192232206,1.3781666,height,,,,,,,,,,,5673941.0,6156788.5,7493089.5,6717797.5,9158913.0,7790509.0,8778454.0,8556985.0,9874149.0,8101632.5,8164208.0,7946524.5,7980728.0,11820148.0,16027339.0,16906694.0,16073983.0,14712925.0,11779606.0,8606871.0,8817956.0,8737495.0,7043418.5,0.0,
400,182.08131080037728,1.3794109,height,,,,,,,,,,,3967407.0,3927667.8,3304199.8,2168466.0,5047469.0,4973854.5,4516412.5,4462791.5,4314073.0,3631553.0,3593793.2,2857848.5,4166803.0,5827411.5,7206390.0,7416322.0,6409606.5,6881307.5,5775871.0,5344600.5,4443722.0,5775801.0,4420887.5,0.0,
401,276.1432752572177,1.3798867,height,,,,,,,,,,,4784759.5,4580316.5,4217563.5,4137616.8,3435592.5,4098531.5,4146481.5,3880322.5,4225901.5,4594570.5,4307849.5,4023913.0,4017026.2,5475112.0,6751698.5,8016019.0,7065986.5,5960900.5,4938335.5,4345116.0,3956734.8,4565586.5,2901768.0,0.0,
402,421.19303674410514,1.3823098,height,,,,,,,,,,,5371344.5,6002521.5,5864083.0,5769876.0,5628471.5,4996102.0,5458596.5,5435553.5,5844310.0,5245918.0,5049757.0,4643659.0,4603833.5,7654887.5,9984869.0,11008257.0,10535565.0,10062418.0,9035443.0,5540799.0,5910103.5,5814156.5,3888835.8,0.0,
403,254.16115210923604,1.3823721,height,,,,,,,,,,,493493660.0,506061920.0,503272700.0,465156320.0,593342100.0,473270720.0,485259070.0,463077400.0,486385800.0,479810600.0,478784600.0,430896580.0,425547900.0,710120600.0,950271040.0,985707970.0,931962900.0,859521500.0,744783400.0,486698560.0,495402370.0,501066980.0,368900670.0,0.0,
404,195.1129870533069,1.3836588,height,,,,,,,,,,,5469318.0,5536405.5,5497876.5,5037677.5,6255497.0,5176699.5,5315402.5,4912929.0,5227605.5,5064840.5,4919376.0,4598701.0,4445489.5,7400892.5,10119611.0,10133334.0,10688566.0,9053559.0,7944789.0,5221644.0,5258705.0,5040681.5,3804266.8,0.0,
405,189.1235040298451,1.3527213,height,,,,,,,,,,,0.0,0.0,0.0,0.0,145684780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845105.4,1161521.2,913088.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
406,211.1054944194776,1.3869603,height,,,,,,,,,,,0.0,0.0,0.0,0.0,11243788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
407,253.11924627876067,1.3869603,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7234516.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
408,348.1765665211141,1.3873359,height,,,,,,,,,,,13004413.0,17223430.0,17578040.0,15832970.0,13213840.0,20168728.0,21675466.0,18406042.0,22119186.0,21865264.0,20564844.0,17732028.0,17237278.0,28513730.0,35437628.0,35740490.0,36635588.0,36499572.0,28619264.0,19984614.0,20866736.0,21022982.0,14408114.0,0.0,
409,485.1857624395208,1.3907077,height,,,,,,,,,,,6551543.5,7860072.0,6066143.0,6008232.5,5380304.0,5921437.5,6155654.0,4912106.5,5465649.5,6988219.0,5756656.0,5736104.0,5049800.0,10762763.0,11770736.0,12772034.0,11951270.0,12578257.0,10430662.0,6428601.5,5667877.0,6719041.5,4548568.5,0.0,
410,463.203708181396,1.3915142,height,,,,,,,,,,,37206372.0,45137964.0,40480684.0,32618872.0,39304356.0,34618000.0,38949380.0,32450308.0,34963256.0,39108940.0,34934760.0,31741820.0,29018568.0,59500990.0,74893304.0,70360770.0,73075820.0,78117740.0,62800704.0,34266660.0,37812420.0,38588090.0,28638508.0,0.0,
411,345.21334094627144,1.4382906,height,,,,,,,,,,,1994099.8,2140913.0,3208598.2,2156161.2,6399461.0,3770108.0,4436390.5,4575011.5,4295517.5,4214534.5,4141620.0,4847965.5,3008123.0,6066793.5,7545329.0,8734046.0,8709981.0,8575977.0,6225130.0,4182513.8,3993600.8,4045201.2,5024430.5,0.0,
412,316.18673856432264,1.3992839,height,,,,,,,,,,,8112657.0,8522446.0,5850951.5,5550891.0,3543168.5,4162255.8,3980096.5,4470913.5,4058303.2,4681550.0,4128204.2,4154538.5,3508258.5,9818331.0,11879697.0,9093064.0,10110277.0,10613434.0,8365913.0,4565417.5,4484789.5,4929464.5,3914718.0,0.0,
413,357.21327413071185,1.40048,height,,,,,,,,,,,6672161.5,7871378.5,7475080.5,5940419.0,7818733.5,6684825.5,6890438.5,6677338.0,7604997.5,7755537.5,7195007.5,7289681.5,5824486.5,13976117.0,17822414.0,12018387.0,14443886.0,15864005.0,11814305.0,6265911.5,6873031.0,7647724.5,6521645.0,0.0,
414,244.16578595279267,1.4030131,height,,,,,,,,,,,7063858.0,8097069.0,7666365.5,6783247.5,7484750.5,7119528.5,6479572.0,7400997.5,7691982.0,7743073.0,7411896.5,7422356.0,6662189.5,13694185.0,17206232.0,13896309.0,14788164.0,15834888.0,12978519.0,6569814.0,6656739.0,7459691.5,7168399.5,0.0,
415,375.20597945105504,1.4030131,height,,,,,,,,,,,8743863.0,11719564.0,11947648.0,8619470.0,11299587.0,10746448.0,9547838.0,11093345.0,12507396.0,12763408.0,11461576.0,11750833.0,9436313.0,23293438.0,29780910.0,20700772.0,23342224.0,26721012.0,18968090.0,9358817.0,9083862.0,11065219.0,10361618.0,0.0,
416,164.10508032734492,1.4034027,height,,,,,,,,,,,4461989.0,5395313.0,5168027.5,4932527.5,5420840.5,4731748.0,4673712.0,4968099.5,5874163.5,5059900.5,4861411.5,4982982.0,4295252.5,9824577.0,11110216.0,8803345.0,10218113.0,10545716.0,8941142.0,4147140.8,4924268.0,4910076.5,5103987.5,0.0,
417,188.10677419501167,1.4037921,height,,,,,,,,,,,12473830.0,15428210.0,15200072.0,13954673.0,15173824.0,13179523.0,12944798.0,14879222.0,16169279.0,14385275.0,13385550.0,14127126.0,12165092.0,28934504.0,32360508.0,27133412.0,29697066.0,29044134.0,24501172.0,11668248.0,13379400.0,14713240.0,14760141.0,0.0,
418,334.16080676255024,1.4078531,height,,,,,,,,,,,4085187.8,5206879.5,5531833.0,4109223.8,5326978.5,4647933.0,4342023.5,4895479.0,5241802.5,5334452.5,4735912.5,5020138.0,4401842.0,8688896.0,10079009.0,7973775.0,8617379.0,9191535.0,7634314.5,4593651.0,4394363.0,5083154.0,4940823.0,0.0,
419,550.2360672237352,1.4086295,height,,,,,,,,,,,4177936.2,5578666.5,5943221.0,4805503.0,5092569.0,4266605.0,4606185.0,4746916.5,4895857.5,5366536.0,4826558.0,5773625.5,4099041.8,9248804.0,10115420.0,7850314.0,9069030.0,9826468.0,7367639.0,4406186.0,3986155.0,5067592.5,4650312.5,0.0,
420,465.1654101575905,1.4106421,height,,,,,,,,,,,12799762.0,13279126.0,8927101.0,7984934.0,46142220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10963252.0,11871431.0,9796000.0,10717533.0,11032913.0,9032100.0,0.0,0.0,0.0,0.0,0.0,
421,359.19249421271,1.4120005,height,,,,,,,,,,,6204587.0,7698674.5,6247422.5,5886459.0,1295922.1,3448193.0,3415607.8,4037340.2,4266252.5,4377074.5,3825030.8,3792650.5,3816889.8,8741939.0,9870074.0,8269414.0,9199215.0,9500242.0,8171492.5,5048655.5,3756934.2,4644222.5,4286416.0,0.0,
422,251.150773395915,1.411599,height,,,,,,,,,,,92304460.0,120792440.0,116015740.0,96281500.0,134532620.0,97434960.0,88102216.0,102510056.0,109785610.0,113575130.0,101578070.0,100340170.0,92946170.0,213861840.0,242008050.0,208128850.0,214499070.0,226213150.0,186250340.0,100718530.0,84853280.0,107616340.0,100174810.0,0.0,
423,273.1322139864091,1.4116524,height,,,,,,,,,,,3163279.8,4016409.2,3668387.8,2743848.0,3223744.8,3708573.5,2978449.8,3464470.5,3955379.2,4290418.5,3809859.5,4253794.0,3758965.5,6993678.5,6676779.0,6438424.0,6280866.5,6433733.5,5380735.0,3940001.2,2850649.8,4147880.2,3594496.2,0.0,
424,374.6899192217453,1.4201456,height,,,,,,,,,,,14019200.0,16001889.0,17848216.0,13345242.0,28874726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10730864.0,10183342.0,10360348.0,12975668.0,10844479.0,10077519.0,0.0,0.0,0.0,0.0,0.0,
425,292.12921234789627,1.4212945,height,,,,,,,,,,,3220357.2,3658115.0,4276743.0,3312301.8,4719189.0,3743282.2,3100521.5,3407030.8,3861270.5,4048849.8,3749533.2,3188037.2,3378949.5,5513614.5,6098975.5,5958186.5,6058472.0,6068923.5,5650701.0,3589525.0,3207120.0,3751192.5,3830899.8,0.0,
426,286.176200686504,1.4222755,height,,,,,,,,,,,17747244.0,22014972.0,18203892.0,18329012.0,3910484.2,6994664.0,8297357.5,9100294.0,6960593.5,9255270.0,8187872.5,6980928.5,7606042.5,21604358.0,23726316.0,23770622.0,24655954.0,23435910.0,20987540.0,12424627.0,10859211.0,12249256.0,9573546.0,0.0,
427,592.1628462233252,1.4258623,height,,,,,,,,,,,4650907.5,2195476.0,3418889.5,4855459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104533.1,1333477.6,1358346.8,1434217.1,1429392.4,0.0,0.0,0.0,0.0,0.0,
428,227.65495506511985,1.424805,height,,,,,,,,,,,15472793.0,12756932.0,8909593.0,9526477.0,1756725.6,8287853.0,8157594.0,9293707.0,8983472.0,8329705.0,7960418.0,8320762.0,7547075.0,19215818.0,20840060.0,19902252.0,20593204.0,19214480.0,18103052.0,8493349.0,7776993.0,9251719.0,8614601.0,0.0,
429,259.1436108090582,1.4132617,height,,,,,,,,,,,4810903.5,7746985.5,7297921.0,5525504.5,8607280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5544158.0,4975522.5,6002501.0,4562257.5,4982079.5,4383064.0,0.0,0.0,0.0,0.0,0.0,
430,212.08950744809843,1.4304229,height,,,,,,,,,,,2944488.0,3082082.2,2993175.8,3300416.5,0.0,1370075.4,1258246.0,1437738.9,1919474.4,2102332.2,1954540.5,2108310.5,1413509.0,3275501.2,4266203.5,3820737.2,4028027.2,3641509.8,3304044.0,1378701.1,1199017.0,1409034.0,1511674.8,0.0,
431,304.1503360666413,1.438772,height,,,,,,,,,,,2943073.0,2661879.0,2980796.0,3017439.0,4493648.0,3032955.8,3180105.0,3152337.0,3137171.0,3148360.2,2696309.8,3051197.0,2647585.5,4529224.5,6437033.0,5637010.0,6063154.5,5324467.0,4734782.5,2830307.8,2998798.2,2758385.8,3364748.5,0.0,
432,217.1547787766164,1.4380181,height,,,,,,,,,,,0.0,0.0,0.0,0.0,60862480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264213.5,2997478.8,2708969.5,2897540.0,1795346.2,1525409.6,0.0,0.0,0.0,0.0,0.0,
433,465.2016313521572,1.4405339,height,,,,,,,,,,,7213337.5,7883154.5,8074568.5,7548342.5,10420585.0,7662318.0,7460574.5,8673231.0,7789353.5,7863330.5,6901666.0,8819348.0,7674498.0,13116312.0,17799324.0,15640463.0,16975908.0,16325634.0,15543257.0,7715156.5,8002482.5,7581706.5,8760098.0,0.0,
434,375.1877942317423,1.4373161,height,,,,,,,,,,,7033718.5,9211632.0,9768894.0,7978306.5,13964670.0,6805751.5,6169924.0,7396586.0,8838108.0,7072406.5,6533481.0,7602405.0,6817683.0,11687671.0,14281599.0,16177015.0,15344372.0,13964572.0,10754381.0,6956269.5,6940129.0,8784110.0,8463603.0,0.0,
435,221.09009709998867,1.4421632,height,,,,,,,,,,,11254711.0,9610929.0,10392272.0,10600414.0,11592283.0,10606116.0,11620859.0,11580471.0,11221554.0,11629078.0,10309614.0,12195220.0,9391344.0,14642192.0,18222586.0,16511179.0,19707428.0,15505225.0,13919630.0,10810107.0,9636121.0,10750490.0,12485801.0,0.0,
436,181.0972089365713,1.4425966,height,,,,,,,,,,,4450280.0,4810001.5,4878110.0,5130821.0,5472847.5,4695037.0,5114698.0,4951278.5,5138782.0,5266342.0,4655329.5,5048159.0,4456233.5,5384387.0,7038075.5,6199505.5,6947799.0,6167119.0,5826468.0,4678919.5,4935955.0,4551074.0,5272123.0,0.0,
437,199.10786701222983,1.4426209,height,,,,,,,,,,,42372268.0,40620956.0,43841772.0,48125750.0,50046280.0,42234348.0,44477136.0,45854370.0,44202290.0,46959140.0,41918970.0,44754110.0,37750936.0,48909680.0,64912028.0,55915172.0,62006260.0,56199612.0,51266430.0,41235744.0,42615296.0,40895812.0,48021036.0,0.0,
438,294.14487152442143,1.4432641,height,,,,,,,,,,,0.0,0.0,0.0,0.0,30114052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
439,346.19729017447287,1.4435077,height,,,,,,,,,,,2173634.5,1731608.6,2595991.8,2368740.8,3089047.5,2733467.0,3221343.0,2932120.5,2833271.8,3487252.8,2478455.0,2976217.5,2693150.2,4020152.8,6048289.0,5082083.0,5907663.5,5244684.5,4622164.5,2970950.2,2770882.2,2649006.5,3197840.2,0.0,
440,226.1187573708268,1.4443939,height,,,,,,,,,,,2441487.5,1999118.6,2195871.5,2591775.5,3194606.5,2823384.5,2713727.5,2961367.2,2703167.5,2696322.0,2564525.2,3013686.0,2492899.8,3057453.0,4198471.0,3538538.5,3963646.8,3627627.5,3008269.2,2589993.8,2600425.2,2614032.8,2823810.8,0.0,
441,248.10087580757568,1.4447907,height,,,,,,,,,,,3870215.5,3707757.0,3707826.0,3817417.0,4637539.5,4424496.0,4405423.5,4608565.5,4361571.5,4617471.5,4241139.0,4880985.5,4170458.2,6275227.0,8414882.0,7434553.0,7851511.5,6695052.5,5977780.0,4574428.0,4030844.2,4124997.0,4733442.0,0.0,
442,209.09224074927027,1.4456205,height,,,,,,,,,,,2365114.0,2210726.2,2542592.2,2657203.0,4076624.8,2775861.0,2982728.8,3166936.8,3090437.8,3018074.2,2747279.5,3085643.5,2751364.0,3272642.0,4526451.5,3772314.8,4242036.0,4051482.0,3606727.5,2766523.5,3007262.2,2857467.0,3227980.8,0.0,
443,487.1835142656464,1.4486859,height,,,,,,,,,,,2269760.0,2634198.8,2449732.0,2382775.8,3373787.0,2315820.2,2220870.5,2659922.0,2517080.5,2539428.0,0.0,3011692.8,2615124.8,4843956.0,6196015.0,5863481.0,6213168.5,5318216.5,5394922.5,2959802.2,2505774.8,2587415.2,2972379.8,0.0,
444,243.15798804206327,1.3758638,height,,,,,,,,,,,2838849.8,3779194.0,3530452.0,3460410.0,0.0,4074976.2,3617042.0,3584498.2,3883165.0,3572702.5,3508145.5,4618761.0,3544034.8,6321553.0,7443190.0,6621896.0,7027225.0,6548434.5,5692448.5,3745100.2,3718415.2,4059415.2,3594577.0,0.0,
445,200.1111001464902,1.4430428,height,,,,,,,,,,,4705842.0,3852258.5,4016601.8,5267777.0,5070917.5,4331677.5,4284612.0,4707221.5,4561927.0,4997800.5,4730474.5,4692199.5,4007682.8,4653698.5,6545835.0,5489412.5,6236653.0,5898762.0,5548692.0,4050929.5,4102828.8,3931582.2,4553342.0,0.0,
446,239.13667120509444,1.4524369,height,,,,,,,,,,,0.0,0.0,0.0,0.0,8798413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
447,345.213358245901,1.4493486,height,,,,,,,,,,,1994099.8,2281133.2,2772353.5,2217421.8,5732125.5,3838559.2,3688519.2,4114925.5,3975895.5,4088297.2,3795921.2,4616286.0,3929085.0,6337055.5,7965318.5,7444613.0,8063568.5,7398017.0,5913023.5,3807060.5,3603680.0,3712923.2,4544545.0,0.0,
448,267.1413243732478,1.436779,height,,,,,,,,,,,2223264.0,2009815.9,2766420.0,2477456.8,3388938.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884779.9,1802856.6,2004880.8,2180752.8,0.0,1810662.0,0.0,0.0,0.0,0.0,0.0,
449,312.16101914439645,1.454383,height,,,,,,,,,,,6027779.5,6316791.5,6171312.5,6010720.0,7870553.0,6145970.5,6096304.5,6552042.0,6090772.0,6918908.0,6341925.5,6729783.0,6178618.0,9658161.0,11719154.0,14014947.0,12404758.0,14035415.0,11121263.0,6163314.5,6065918.0,5950099.5,8195951.0,0.0,
450,279.133966246757,1.4584628,height,,,,,,,,,,,11692596.0,6855518.0,4339513.5,3429757.5,48601870.0,1195423.4,958501.5,2372622.0,0.0,0.0,0.0,0.0,0.0,9266329.0,10849208.0,9465013.0,11287984.0,10151022.0,8160490.5,3938335.0,2447838.8,1919262.5,2053838.6,0.0,
451,454.302609898682,1.4632232,height,,,,,,,,,,,5676653.0,4836575.0,3187460.5,3265582.2,1195115.0,2967640.8,3308520.5,3711249.5,3499953.2,3166225.0,2792186.0,3345210.0,2938956.2,7325546.0,9128269.0,8542038.0,9326639.0,8365665.5,8053313.5,4124569.0,3691358.2,3420728.2,3536605.5,0.0,
452,280.13738159403243,1.4544907,height,,,,,,,,,,,1869426.5,1100629.2,0.0,0.0,7546662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347295.1,1750198.2,1428787.9,1620640.5,1392334.6,1195200.2,0.0,0.0,0.0,0.0,0.0,
453,489.23055604307007,1.4605937,height,,,,,,,,,,,2881191.2,2826429.5,2695246.2,2523940.5,3298313.2,2397254.2,1877872.0,2910013.5,2342542.0,2635895.5,2225111.5,3024846.0,2983693.8,4605489.0,4569251.5,5174972.0,5632270.5,4652426.5,4040558.8,2579635.2,2619032.8,2726941.2,2530148.8,0.0,
454,267.13406863402673,1.5083818,height,,,,,,,,,,,0.0,0.0,1057119.4,0.0,11665574.0,0.0,0.0,1206679.2,0.0,0.0,0.0,0.0,0.0,2277678.0,2433859.8,1828247.0,2274948.8,2068721.5,1491991.6,0.0,0.0,1117049.5,0.0,0.0,
455,160.07581448756247,1.4719013,height,,,,,,,,,,,9096288.0,9139078.0,7855446.5,7738054.5,0.0,5578255.5,5065527.0,6739347.5,5427407.0,6828838.0,5793317.0,5840684.5,5677423.5,10613398.0,12684432.0,11398731.0,11846031.0,11134508.0,9818204.0,5854039.5,5942117.0,5964055.5,6389422.0,0.0,
456,327.68214175543886,1.4752346,height,,,,,,,,,,,8534666.0,8891823.0,9413026.0,8528826.0,11990964.0,5726592.5,5265422.0,8625287.0,5608509.5,8719793.0,5327334.5,7425743.5,6406362.0,15767736.0,15688570.0,13854868.0,18214506.0,16762290.0,13517323.0,5745318.0,7327788.0,6069798.0,7119106.0,0.0,
457,306.165982965306,1.4792256,height,,,,,,,,,,,5199555.5,4748356.5,5154396.5,4900988.0,6901347.0,4936547.5,4221466.0,5831996.0,4942875.5,5580794.5,4226241.5,5299922.0,4698070.5,9897486.0,9830514.0,9603037.0,10060897.0,10372289.0,7751647.5,4553356.5,5261890.0,5070190.5,5506930.0,0.0,
458,275.155258392236,1.4879667,height,,,,,,,,,,,6589361.5,7525209.0,10286802.0,8771047.0,15479216.0,9093937.0,8395138.0,11128705.0,9228601.0,9664883.0,8857895.0,10107619.0,8814346.0,17288634.0,20052594.0,18683894.0,18486020.0,19517906.0,16501477.0,8856081.0,9566760.0,9301815.0,10753009.0,0.0,
459,334.160926378208,1.4883924,height,,,,,,,,,,,10066943.0,9675248.0,11239978.0,10168272.0,13738609.0,10470594.0,9573479.0,12553902.0,10424224.0,10964836.0,9039894.0,10955614.0,9697169.0,18561002.0,20252692.0,20162094.0,19603876.0,21407040.0,17800246.0,10685093.0,11018110.0,10328628.0,11503853.0,0.0,
