row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak height,20260428_CVOL_Group_02_1F12_2.mzML Peak height,20260428_CVOL_Group_02_1F12_3.mzML Peak height,20260428_CVOL_Group_02_1F12_4.mzML Peak height,20260428_CVOL_Group_02_Control_LB.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260428_CVOL_Group_02_QC_01.mzML Peak height,20260428_CVOL_Group_02_QC_02.mzML Peak height,20260428_CVOL_Group_02_QC_03.mzML Peak height,20260428_CVOL_Group_02_QC_04.mzML Peak height,20260428_CVOL_Group_02_QC_05.mzML Peak height,20260428_CVOL_Group_02_QC_06.mzML Peak height,20260428_CVOL_Group_02_R47_1.mzML Peak height,20260428_CVOL_Group_02_R47_2.mzML Peak height,20260428_CVOL_Group_02_R47_3.mzML Peak height,20260428_CVOL_Group_02_R47_4.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
309,214.1186513031649,1.5402062,,,,,,,,,,,8333865.0,7563002.5,8720753.0,8107748.0,8685006.0,7962622.0,7199971.0,6971429.0,6940222.5,7497654.5,7086349.5,6976367.5,8556626.0,7036210.5,7346254.5,7992628.5,6850487.0,0,7095664.0,8753737.0,8237864.0,7181665.5,6796130.0,0,
310,197.0922281995393,1.5470089,,,,,,,,,,,6255204.0,5538797.5,7165374.5,6299854.5,7259741.5,6657475.5,6091881.5,6013789.5,5901328.5,5826689.5,6146159.0,5692407.0,6821964.5,5995470.0,6327540.0,6080554.0,5351322.5,6000233.5,5868647.0,6524014.0,6440592.0,6602611.0,6231261.5,0,
311,169.07606437573332,1.5777555,,,,,,,,,,,9138471.0,8371948.5,1.0141809E7,7807406.5,2.0365372E7,1.1407495E7,1.2319846E7,1.1110165E7,1.0512092E7,1.0874735E7,1.224509E7,1.0674833E7,1.1263499E7,1.1686747E7,1.023512E7,1.1153369E7,9540855.0,9942436.0,1.0858535E7,7949887.0,1.0408513E7,1.2753532E7,1.1152984E7,0,
312,209.09222741997365,1.5928154,,,,,,,,,,,2.260627E7,2.0576408E7,2.3635862E7,2.2861028E7,2.363395E7,2.549926E7,2.4043044E7,2.5161922E7,2.3665138E7,2.4678606E7,2.3376674E7,2.1469098E7,2.5589478E7,2.409093E7,2.2400464E7,2.521508E7,2.2825596E7,2.3105514E7,2.3175716E7,2.2992146E7,0,2.6048692E7,2.3268602E7,0,
313,174.05500803873693,1.6096522,,,,,,,,,,,1.2259366E7,1.1690538E7,1.5741203E7,1.4697889E7,2494183.0,1.8942322E7,1.8078376E7,1.7069028E7,2.000503E7,1.7175776E7,1.683402E7,1.8807532E7,1.6544109E7,1.5574479E7,1.4879981E7,1.522493E7,1.597439E7,1.4533249E7,1.6680831E7,1.5497149E7,1.5008711E7,1.5171972E7,1.8106308E7,0,
314,639.3502960294537,1.6106521,,,,,,,,,,,1.3481696E7,1.1323306E7,1.3870002E7,1.4942414E7,1.5326421E7,1.4210674E7,1.2279736E7,1.2272195E7,1.1910037E7,1.2176771E7,1.2674924E7,1.111354E7,1.2410649E7,1.4308151E7,1.4139013E7,1.4190788E7,1.4866348E7,1.2507317E7,1.2497233E7,1.2358104E7,1.1908857E7,1.4517708E7,1.3083719E7,0,
315,185.09210491814355,1.6155996,,,,,,,,,,,1.2150656E7,1.0542723E7,1.2451236E7,1.3542009E7,1.0654734E7,1.3603761E7,1.192442E7,1.1864966E7,1.2749606E7,1.1428319E7,1.1739812E7,1.1014564E7,1.1301654E7,1.2103474E7,1.1631419E7,1.2325671E7,1.1391177E7,1.0330072E7,1.2562967E7,1.2429266E7,1.0489059E7,1.3269509E7,1.157184E7,0,
316,226.1188305577529,1.6224077,,,,,,,,,,,1.4968574E7,1.370853E7,1.4214861E7,1.4731863E7,1.4222827E7,1.6958538E7,1.5722612E7,1.4841938E7,1.6724336E7,1.6363036E7,1.5115739E7,1.4659074E7,1.513832E7,1.5336361E7,1.5024752E7,1.4871579E7,1.5041851E7,1.3319848E7,1.4936565E7,1.5065842E7,1.4878591E7,1.6489504E7,1.4227731E7,0,
317,340.1866634974259,1.6349716,,,,,,,,,,,2.3985252E7,2.2820208E7,2.4301526E7,2.5572576E7,2.5209286E7,2.4659196E7,2.3084868E7,2.3866226E7,2.4143248E7,2.4539924E7,2.2478008E7,2.2716352E7,2.169896E7,2.269241E7,2.4139614E7,2.5306594E7,2.468858E7,2.1725006E7,2.4941984E7,2.2105526E7,2.3785484E7,2.6106148E7,2.2969638E7,0,
318,303.15497425519754,1.6362451,,,,,,,,,,,3494646.8,2367189.8,2289471.5,2144073.5,0,5563876.0,5349212.0,5553300.5,4765152.0,5897488.0,5661301.5,4872176.0,0,4598352.0,4889637.5,5058701.5,5036957.5,4287902.0,4541558.0,4753265.0,4803061.5,5420485.5,5239214.5,0,
319,568.2980897904071,1.6705488,,,,,,,,,,,5551954.5,6364009.5,5944038.0,6977639.0,6612843.0,6551238.0,5702196.5,6256900.0,7246661.0,5500825.5,6215391.5,5716924.5,6117720.0,5629053.5,5431773.0,6700214.5,6224555.5,5245999.5,6458447.5,6454913.5,6114677.0,6714185.0,6121507.0,0,
320,471.2451056768534,1.6717378,,,,,,,,,,,1.4825954E7,1.6583E7,1.5012628E7,1.826848E7,1.7109916E7,1.6089913E7,1.4057937E7,1.6820554E7,1.7652082E7,1.6305267E7,1.5304404E7,1.446579E7,1.487781E7,1.423369E7,1.539381E7,1.6167787E7,1.5628565E7,1.4548389E7,1.5898799E7,1.4146954E7,1.4656816E7,1.6243196E7,1.4101463E7,0,
321,215.04848405769388,1.6951846,,,,,,,,,,,7898091.0,8482090.0,8762495.0,9100616.0,8328497.0,8455689.0,8758727.0,8833856.0,8328987.0,7679808.5,8556736.0,7863119.5,7718934.5,8677778.0,8459529.0,8609471.0,7988997.5,7961436.5,8668350.0,7927115.5,1.0113433E7,7936602.5,9242968.0,0,
322,458.1958467437461,1.7047542,,,,,,,,,,,1.6022256E7,1.4815831E7,1.6077939E7,1.6885558E7,1.43961E7,1.5605245E7,1.4676491E7,1.474213E7,1.5784184E7,1.6490156E7,1.5502658E7,1.4148803E7,1.3984742E7,1.7661888E7,1.414597E7,1.5556797E7,1.5682964E7,1.4319928E7,1.6620785E7,1.4525308E7,1.5816878E7,1.5970229E7,1.5156707E7,0,
323,195.07652541274172,1.7067689,,,,,,,,,,,1.18626344E8,1.1581967E8,1.1865701E8,1.2184187E8,1.1746919E8,1.18654584E8,1.10175576E8,1.1341161E8,1.1918398E8,1.24082504E8,1.1889868E8,1.1400929E8,1.077683E8,1.2539926E8,1.06628296E8,1.0811746E8,1.1352157E8,1.0694562E8,1.2533634E8,1.1887922E8,1.1990312E8,1.211456E8,1.2106176E8,0,
324,212.10305024904088,1.7076038,,,,,,,,,,,7.719878E7,7.4497256E7,7.362571E7,7.814702E7,6.91245E7,7.541371E7,7.674825E7,7.4798824E7,7.0628536E7,7.025966E7,7.409434E7,7.3223416E7,7.174799E7,7.602401E7,7.2350904E7,6.786135E7,6.743768E7,6.8523656E7,7.354295E7,7.659642E7,8.123235E7,7.4032664E7,8.083362E7,0,
325,229.11832404633344,1.7160076,,,,,,,,,,,2.3939978E8,2.3228202E8,2.3720866E8,2.3598595E8,2.3487382E8,2.5188882E8,2.3437866E8,2.2175722E8,2.1689736E8,2.371317E8,2.368938E8,2.2894624E8,2.1959498E8,2.4259674E8,2.1906947E8,2.0192693E8,2.103639E8,2.092493E8,2.3189848E8,2.3236518E8,2.5215104E8,2.3695611E8,2.454898E8,0,
326,457.2295245866615,1.7160584,,,,,,,,,,,1.4299702E8,1.3215881E8,1.4694114E8,1.3221463E8,1.3355158E8,1.3665755E8,1.2995352E8,1.3463174E8,1.3113735E8,1.5001262E8,1.4312198E8,1.1995864E8,1.1749085E8,1.4722827E8,1.2143749E8,1.30627544E8,1.31868296E8,1.2424332E8,1.3160321E8,1.3658157E8,1.4750867E8,1.3843435E8,1.3910792E8,0,
327,183.112822486555,1.7168345,,,,,,,,,,,3.0705008E7,2.8760994E7,2.9672092E7,2.9750344E7,3.0200748E7,3.177119E7,2.7603288E7,2.8622708E7,2.7964464E7,3.2218546E7,3.098392E7,2.898908E7,2.7780452E7,3.3172296E7,2.703399E7,2.5642498E7,2.80335E7,2.657641E7,3.0515212E7,3.0033756E7,3.0949076E7,3.164424E7,3.125186E7,0,
328,542.2823988002231,1.7485156,,,,,,,,,,,7456040.0,6863359.0,7250506.5,7995439.5,6821444.5,7261103.5,7178947.5,7811817.5,7022600.0,8388253.0,7158225.0,7828795.0,6643701.5,8093261.5,7432126.0,5673805.0,8085268.0,6746671.0,8001279.5,7128380.5,7468867.5,7292147.0,6890641.5,0,
329,518.2586574795968,1.7876141,,,,,,,,,,,1.3517799E7,1.436259E7,0,1.1492523E7,0,1.1110539E7,9237693.0,1.1044301E7,0,1.0783373E7,1.0051764E7,1.020992E7,1.0368517E7,1.106911E7,1.1058693E7,9038811.0,9460692.0,8630451.0,1.1397167E7,1.0199961E7,9540242.0,1.0187473E7,1.0669048E7,0,
330,314.17099615619344,1.7796944,,,,,,,,,,,1.352363E7,1.5424146E7,1.4286926E7,1.5143456E7,1.4099243E7,1.3938097E7,1.3876697E7,1.5542471E7,1.5031382E7,1.6792092E7,1.5478078E7,1.5949358E7,1.5477793E7,1.4952293E7,1.6920054E7,1.5903091E7,1.4901327E7,1.3607082E7,1.7226372E7,1.4813088E7,1.5176963E7,1.4029008E7,1.3861553E7,0,
331,586.2545017110028,1.7803487,,,,,,,,,,,0,0,0,0,0,8924541.0,8937119.0,9784692.0,1.153157E7,1.0069295E7,9676883.0,1.1881161E7,1.1334505E7,6287647.0,9145251.0,8005590.0,7952119.0,7513440.0,9727222.0,8885980.0,9165956.0,8942824.0,7930270.5,0,
332,518.2586625805043,1.7971699,,,,,,,,,,,1.3113466E7,1.3172853E7,1.1325004E7,1.4230694E7,9232742.0,1.0257125E7,9790351.0,1.024311E7,8884580.0,1.0101528E7,9127994.0,1.0135905E7,1.0044467E7,1.0159387E7,1.0693183E7,8994063.0,9894068.0,9514364.0,1.1161011E7,9646896.0,1.0610585E7,9633343.0,9374794.0,0,
333,245.09541033097716,1.8162053,,,,,,,,,,,4.278619E7,4.4185844E7,4.1396624E7,3.6841156E7,4.44348E7,4.231877E7,4.079195E7,4.291959E7,4.1563704E7,4.563336E7,4.211315E7,4.086983E7,4.1784324E7,4.5332908E7,4.4439324E7,4.0627412E7,3.8663932E7,3.909716E7,4.2931824E7,4.0243332E7,4.217532E7,3.9968584E7,4.5079764E7,0,
334,505.2290396837155,1.822305,,,,,,,,,,,1.1932003E7,1.1277042E7,8917285.0,8926625.0,8552096.0,8342705.5,8570158.0,7915248.5,8028512.0,7748198.0,6869431.5,8211326.0,6975989.0,9716905.0,8934223.0,6418217.5,7527461.0,6831263.5,7519197.0,7918618.0,7259279.5,8271588.0,8135915.5,0,
335,358.14308973232943,1.8314297,,,,,,,,,,,2665339.2,2894986.2,2719831.2,2371104.5,2460955.5,5.982968E7,5.6639904E7,5.432204E7,6.5573652E7,5.5386184E7,5.433591E7,6.4869476E7,5.921324E7,5.37794E7,4.7636476E7,4.7908324E7,4.963482E7,5.2029468E7,4.331594E7,4.8508244E7,5.1940492E7,5.3343284E7,5.0920708E7,0,
336,150.07746216615678,1.832933,,,,,,,,,,,0,0,0,0,8540709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
337,359.1465115515946,1.8412149,,,,,,,,,,,0,0,0,0,0,1.2004984E7,9745793.0,9445579.0,1.0735496E7,9869650.0,1.0343007E7,1.1171099E7,1.1630865E7,9511260.0,8859800.0,9293912.0,8290500.0,8437091.0,7689790.5,8086499.5,9195242.0,9355045.0,8320835.5,0,
338,496.27693285622934,1.8387172,,,,,,,,,,,2.7792746E8,2.9034096E8,2.790167E8,2.5493675E8,3.115967E8,2.774278E8,2.575185E8,2.6319258E8,2.5122606E8,2.9344874E8,2.482373E8,2.8580586E8,2.8165322E8,3.1577642E8,2.917328E8,2.8997453E8,2.945395E8,3.1155155E8,2.785959E8,2.5743805E8,2.6771902E8,2.5851963E8,2.6355731E8,0,
339,715.2795644998581,1.8482056,,,,,,,,,,,0,0,0,0,0,4939665.0,4094723.8,3896972.0,5669311.0,3871160.8,4118934.5,4792716.0,5135187.0,2901895.8,2998305.8,2761148.2,3145835.5,3240322.2,2528814.0,3172328.5,3307252.5,3491890.8,3311781.2,0,
340,853.4129710880509,1.8585938,,,,,,,,,,,0,0,0,0,0,6564868.0,5947214.5,5291259.0,6585943.0,5993113.0,5848828.5,5905495.5,6813644.5,5163369.5,5282797.0,4848151.0,5156176.0,5561041.0,4276987.0,4880047.0,4962372.5,5302696.5,5051861.0,0,
341,991.5463854414909,1.8619157,,,,,,,,,,,7854570.5,9143806.0,9651706.0,8657609.0,8910787.0,8845141.0,8463867.0,7790891.0,7959873.0,8833090.0,8212069.5,7653519.0,9636517.0,9356195.0,1.0013996E7,9033269.0,9223467.0,9997797.0,7026330.0,7409070.0,8048063.0,7568010.5,8552458.0,0,
342,234.13355061443917,1.8824664,,,,,,,,,,,0,0,0,0,0,6546112.5,6864513.0,6605165.0,8983084.0,7936322.0,8090073.5,1.0442408E7,7028514.5,5132735.5,5635149.0,5646581.5,5034995.5,5245285.0,5532371.0,4972324.0,6187176.0,5595691.0,5106532.5,0,
343,277.1183229979132,1.889412,,,,,,,,,,,4.2813492E7,4.24285E7,4.1346748E7,3.7237464E7,3.7322824E7,3.6430108E7,3.804075E7,3.266145E7,3.435049E7,3.9802496E7,3.7212852E7,3.9465532E7,3.8803784E7,3.8952924E7,3.959564E7,3.9903364E7,3.6498092E7,3.8074104E7,4.2653028E7,3.5393652E7,3.6005536E7,3.5648184E7,3.9078696E7,0,
344,120.0809247774516,1.9136131,,,,,,,,,,,5263533.5,5268094.0,5840324.5,5132696.5,4943481.5,5097722.0,5442710.0,4989649.0,4299279.0,5643181.0,5007805.5,5314516.0,4769388.5,5433191.5,5451225.5,5244417.0,5072732.0,5176282.5,5583066.0,5092619.0,4862959.0,5350459.0,5474250.5,0,
345,195.11278569669128,1.9237007,,,,,,,,,,,3383929.5,3034790.0,3644498.8,3369390.5,3434930.2,3880005.5,4351551.5,4264683.5,3717372.8,4069926.8,4065267.5,4082545.8,4076301.2,3609334.8,3624856.8,3931715.5,3701805.8,3888362.2,4118871.2,4200997.5,3949567.2,3876085.2,3949860.2,0,
346,160.13322175594863,1.9261588,,,,,,,,,,,1.2877809E7,1.8802224E7,2.0450454E7,2.3359124E7,3894806.0,6978398.0,7711840.5,7386621.0,6511247.5,8038188.0,7729105.0,7415227.0,7539593.5,8959442.0,9483726.0,9581226.0,8927609.0,1.0050093E7,9949113.0,7354507.5,7333597.0,7252165.0,6775420.5,0,
347,135.09172382945906,1.9269763,,,,,,,,,,,3722667.8,3389229.2,4013700.5,3769018.0,0,4189791.0,4295987.0,4296339.5,3771602.8,4469410.0,3869881.0,3995070.0,3673583.8,3704985.5,3652654.8,3454171.2,3766471.8,3604412.0,3846365.2,3839368.5,3594730.8,3839478.5,3740231.8,0,
348,153.10224824310527,1.9255683,,,,,,,,,,,1.2506771E7,1.0627696E7,1.2207302E7,1.1713207E7,1908934.8,1.1890103E7,1.2842942E7,1.259995E7,1.1056098E7,1.2251115E7,1.2175655E7,1.2322584E7,1.1173621E7,1.0474896E7,1.0986229E7,1.0800115E7,9650523.0,1.1067685E7,1.0710513E7,1.1855788E7,1.1006205E7,1.1276607E7,1.0756924E7,0,
349,240.11312372774165,1.9313271,,,,,,,,,,,6898694.0,5797412.0,7620421.0,7043479.0,0,5738500.0,6265564.5,6081196.0,4529004.5,5756408.5,5245094.5,5142241.0,5011385.0,5638068.5,5746469.5,5815947.5,5324293.5,5414509.0,5370024.0,6014495.0,5655347.0,5346187.0,5356195.5,0,
350,678.4189755751026,1.9315742,,,,,,,,,,,5587340.5,5382944.5,6406835.5,5780697.0,9622954.0,5824078.0,6868695.0,6126732.5,5625749.0,6150792.0,6093905.0,6208876.0,5819864.5,7934945.0,7238250.0,7460535.0,7289720.0,6517123.5,6974261.0,6186974.0,5773357.0,5403031.0,5753343.0,0,
351,747.3717525494241,1.938205,,,,,,,,,,,2.5883144E7,2.4530608E7,3.782248E7,3.1103206E7,4.291366E7,3.8221656E7,4.444406E7,4.1022E7,3.4196108E7,3.9281868E7,3.923291E7,3.5830136E7,3.681501E7,4.5506972E7,3.9951932E7,4.3529268E7,3.974215E7,3.8475984E7,3.69754E7,3.9852868E7,3.650347E7,3.5110068E7,3.4112708E7,0,
352,326.17091862865414,1.9413636,,,,,,,,,,,1.4206407E7,1.2923929E7,1.4276355E7,1.4674397E7,1.6262622E7,1.1973812E7,1.3709932E7,1.3283994E7,1.0957875E7,1.3009109E7,1.2428025E7,1.3413814E7,1.279231E7,1.3737092E7,1.3021586E7,1.3832093E7,1.3268568E7,1.3015143E7,1.2775124E7,1.3008018E7,1.2157906E7,1.2187243E7,1.0655626E7,0,
353,259.10782697009,1.9434669,,,,,,,,,,,4.8337228E7,4.9960464E7,5.3446496E7,5.3861264E7,5.0714284E7,4.877286E7,5.5269028E7,5.64853E7,4.7405932E7,5.29984E7,4.763722E7,5.8444656E7,5.0902212E7,5.5544084E7,4.9707036E7,5.0780064E7,5.390572E7,4.772123E7,5.1457816E7,4.95522E7,4.8533604E7,5.4253748E7,4.7990748E7,0,
354,399.22394788881843,1.9461902,,,,,,,,,,,3216787.0,2836970.2,3474206.5,3312164.5,3105992.5,4009322.2,4191530.5,3780742.8,3277366.5,3831300.2,3850466.2,4229339.0,3767722.2,4020388.0,3968668.5,3934554.2,3734897.2,3757928.8,3821929.8,3885057.2,3850094.0,3803559.2,3484387.5,0,
355,169.09715905100092,1.9487762,,,,,,,,,,,3085802.5,4876819.0,5090040.0,5831547.0,0,0,0,0,0,3893508.2,3213090.0,4869072.5,1138279.1,2137354.8,2039063.8,2048225.2,2114192.8,2160839.5,2192473.2,0,0,0,0,0,
356,277.13698460901753,1.9515878,,,,,,,,,,,1.4025375E7,1.5199632E7,1.4228554E7,1.4975465E7,1.5510301E7,1.5040957E7,1.604238E7,1.5919764E7,1.3355745E7,1.5342242E7,1.4166706E7,1.6899614E7,1.5485732E7,1.478931E7,1.438277E7,1.467115E7,1.580748E7,1.492895E7,1.4873868E7,1.3867224E7,1.5567852E7,0,1.281148E7,0,
357,276.13435026840597,1.9508736,,,,,,,,,,,9.69838E7,9.58208E7,9.938223E7,1.0292025E8,8.729082E7,9.027309E7,9.58891E7,1.03372456E8,8.5277544E7,9.109284E7,8.783981E7,1.0564807E8,9.6870984E7,9.519027E7,9.248712E7,9.252836E7,9.249196E7,8.762343E7,8.980615E7,9.304026E7,9.798077E7,9.334705E7,8.274815E7,0,
358,260.11118360079075,1.9508227,,,,,,,,,,,7842008.5,8415726.0,8726580.0,8822901.0,8590873.0,0,8724839.0,9749430.0,7663802.0,8737888.0,7034194.5,9105369.0,8344171.0,8552659.0,8374839.0,7806348.0,9120500.0,8080506.0,8035269.0,7976404.0,8033205.5,8320143.0,7209024.0,0,
359,120.08092467460318,1.9290513,,,,,,,,,,,5020615.0,5397755.5,0,5820420.5,5365238.0,5459891.0,5908392.5,5280207.5,4504339.0,5729098.0,5190838.5,5461034.5,5321600.5,5700707.5,6187604.5,5534904.5,6183668.0,5117340.0,5969831.5,5812235.5,5861021.0,5007620.5,4776424.5,0,
360,627.3169362941388,1.9804412,,,,,,,,,,,4888194.5,5791662.0,6236218.0,5852859.5,6324642.0,4986182.5,4414723.0,4749874.5,3588068.0,4607290.0,4315742.5,4837188.5,4197086.5,5484018.5,4348365.5,5367364.0,5397717.5,4424655.0,5009955.0,4502442.0,4744401.5,4789171.5,4523478.5,0,
361,318.1235797774257,1.9986144,,,,,,,,,,,7760122.0,7838923.5,7893477.5,7072991.5,1.2146969E7,8779154.0,8477343.0,7821413.5,7101107.5,8938991.0,8781525.0,8266687.5,6881267.5,7369426.5,7547125.0,7307536.0,7547290.5,7369928.0,8163231.0,7716407.0,7754322.5,9692624.0,7925721.0,0,
362,877.4568798882035,2.0094736,,,,,,,,,,,2271263.5,2380266.5,2604126.5,2423717.2,0,3857394.2,3859896.0,3781136.0,3916404.0,4453768.0,4090301.8,3653250.5,3352588.8,3323763.2,3216874.0,3313359.5,3355840.2,3326513.2,3385182.2,3214410.5,3240346.5,3107759.0,3889453.0,0,
363,199.08658652528993,2.0277724,,,,,,,,,,,4913084.5,4536148.5,4796648.5,4171048.8,5119650.0,4676668.0,4455440.5,4614561.5,4418115.0,5073693.0,4578054.0,4051562.0,4491515.0,3411062.2,3047675.2,2976520.5,3370386.8,3731682.2,4249666.0,4081700.2,4076148.5,4484519.5,5017719.5,0,
364,489.2017191490644,2.033402,,,,,,,,,,,5671713.0,5377674.0,5470131.5,5003141.5,4641133.0,4769543.0,4492346.0,5183016.5,4436017.5,5523218.5,4764753.5,3963636.8,4896235.5,4143093.8,3825035.0,3634821.8,3983285.0,3897935.5,4208864.0,4460767.5,4073259.0,4436528.0,4956177.0,0,
365,374.17095594724174,2.0384378,,,,,,,,,,,1.0486546E7,1.0781199E7,1.0953952E7,1.0034372E7,8962110.0,9206117.0,9018729.0,1.0513044E7,8530374.0,1.1968469E7,9401677.0,8323124.0,1.00804E7,7902020.5,7912349.5,7739438.5,7844736.0,7706836.0,8338528.5,9188890.0,9157202.0,9074571.0,9018436.0,0,
366,213.08698312567358,2.0414023,,,,,,,,,,,5613436.0,5504063.0,6193445.0,5389529.0,4575155.0,4748103.0,4914781.0,5088852.0,4562573.0,6140040.0,4931902.5,4640986.5,5209319.0,4237455.0,4423783.5,4413120.5,4119319.8,4387549.0,4478223.0,5049673.0,5122628.5,5094009.0,5098633.5,0,
367,261.0902672697884,2.0414076,,,,,,,,,,,7.194085E7,7.2863304E7,7.6587144E7,6.961187E7,5.475012E7,6.087288E7,6.071448E7,6.5571536E7,5.5920476E7,7.607363E7,6.171653E7,5.9623964E7,6.4335516E7,5.229771E7,5.255889E7,5.511747E7,4.9138504E7,5.5874748E7,5.9262508E7,6.2159304E7,6.349884E7,6.095608E7,6.0934052E7,0,
368,521.1737206978496,2.0452607,,,,,,,,,,,1.3311619E7,1.332357E7,1.4350954E7,1.306775E7,1.0573515E7,1.0693564E7,1.0565931E7,1.281303E7,9639836.0,1.3978271E7,9890051.0,9512784.0,1.1449278E7,8744456.0,9747104.0,9930423.0,9094244.0,9480354.0,1.0373497E7,1.086997E7,1.0387195E7,1.1090467E7,1.1220135E7,0,
369,262.0936496534133,2.044416,,,,,,,,,,,7840419.5,8142373.5,8537390.0,8048846.0,5955325.0,6488765.5,6599548.5,7760051.0,6031506.5,9012008.0,6818198.5,6283008.5,6718811.0,6032489.5,6157604.5,6167594.0,5514233.5,6102905.0,6206366.0,6860800.0,7390728.5,6840033.5,6584069.5,0,
370,195.07643339382605,2.0507405,,,,,,,,,,,2.0125052E7,1.9050974E7,2.0458024E7,1.8521948E7,1.4630439E7,1.6549547E7,1.9320254E7,1.8778082E7,1.5992462E7,2.1215656E7,1.6872974E7,1.665353E7,1.8063074E7,1.4828198E7,1.5244475E7,1.4920589E7,1.3953009E7,1.5106056E7,1.5564273E7,1.7468438E7,1.776579E7,1.7740316E7,1.746563E7,0,
371,212.10292768554027,2.0555034,,,,,,,,,,,5.323384E7,5.185681E7,5.5735596E7,5.1092584E7,3.4927544E7,4.360463E7,5.11283E7,4.955803E7,4.3888396E7,5.3338096E7,4.7869044E7,4.400169E7,4.5495356E7,3.900345E7,3.8063004E7,3.94811E7,3.4696536E7,4.0732732E7,4.268321E7,4.5715404E7,4.5828188E7,4.810621E7,4.7524828E7,0,
372,226.11851005366992,2.059347,,,,,,,,,,,7896032.0,7529184.0,8295275.5,7796783.0,4793606.5,6582726.0,7910907.5,7536349.0,6859491.5,7940249.0,6843683.5,6553191.5,6889867.5,5808194.0,5659580.5,5647332.5,5172532.5,5757554.0,6274081.0,6702257.5,6787738.5,7254452.0,7288140.5,0,
373,300.1552108484532,2.06146,,,,,,,,,,,6581606.5,6126656.5,7060441.0,6911506.5,4735329.0,6141102.0,7579228.0,7075535.0,6408092.0,7564569.5,6283230.0,5921651.5,6384066.0,5240619.5,5206995.0,5539366.5,4891324.0,5588273.0,5584283.5,6593931.0,6195611.5,6944269.5,6522580.5,0,
374,966.5294303021708,2.0640254,,,,,,,,,,,0,0,0,0,0,1.2973007E7,1.5528788E7,1.3813972E7,1.3683323E7,1.6760303E7,1.3787494E7,1.4952421E7,1.248624E7,1.006029E7,1.068837E7,1.0456138E7,9772053.0,9655402.0,9456629.0,1.2218547E7,1.195582E7,1.3627526E7,1.3570646E7,0,
375,635.2380120092207,2.0666206,,,,,,,,,,,1.0169506E7,1.0385953E7,1.1316771E7,1.1052073E7,9532663.0,9280069.0,1.2282703E7,1.1137534E7,9416780.0,1.2481136E7,8920167.0,9385173.0,9573824.0,8291536.0,8991093.0,9109777.0,8331261.0,8519949.0,8904645.0,9654310.0,9836655.0,1.0323748E7,1.0886855E7,0,
376,221.09187722280947,2.0971775,,,,,,,,,,,8491482.0,9018998.0,8901274.0,8922954.0,7257408.0,7862038.5,9056628.0,7296396.5,8589046.0,7342724.5,7101983.0,7602879.0,7757273.0,6532678.5,6634492.5,7135130.5,6251875.5,6199616.5,6879805.0,7301395.5,7167224.5,8373864.0,8011273.5,0,
377,144.0653710094216,2.1050973,,,,,,,,,,,7274698.5,9886089.0,8943467.0,9955278.0,1704218.0,2086191.1,2324577.5,2146495.0,2582515.0,2593034.5,2509300.5,2830962.5,2633230.0,3190015.5,3140429.5,3033707.0,3201877.2,3012483.5,2980376.0,2284965.8,2255703.0,2484669.8,2131380.8,0,
378,192.1593217135373,2.1224496,,,,,,,,,,,7064590.5,8842795.0,0,0,0,7661425.0,9133422.0,0,0,7650524.5,8377635.0,0,0,3131502.5,3474517.8,3305319.8,3712506.5,3684631.5,3239122.0,8196733.5,8031305.5,0,0,0,
379,344.181302909667,2.1323855,,,,,,,,,,,6434666.0,6823487.0,7235512.0,7037120.0,7582338.0,6151080.5,5694502.0,6248876.5,6813297.0,5896351.5,6496177.5,6065968.5,5930284.5,6130913.5,5845549.0,5784943.0,6137663.0,6569020.0,5864125.5,7443336.0,5570967.0,5779696.0,5988026.5,0,
380,310.21215797355154,2.1424613,,,,,,,,,,,6089750.0,6521654.0,6763500.5,6812634.0,6423817.5,6070340.5,6509868.5,6068836.5,7096845.0,5936715.0,6370909.5,5934353.5,6101862.5,5078929.5,4742269.0,4705077.5,5172905.0,5537651.5,4898076.0,7028121.5,5355988.5,6087402.0,5968919.5,0,
381,140.03398907181344,2.1460047,,,,,,,,,,,4839156.5,4841237.0,5666686.5,4280136.5,1215293.8,3469259.2,3046831.5,3386974.5,3719556.5,3257709.0,3821432.2,4188867.0,3177742.2,2927064.5,2707259.5,2828598.2,3275592.0,3084556.0,2819242.2,2955633.5,2626839.5,2097778.2,3073574.0,0,
