row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak area,20260428_CVOL_Group_02_1F12_2.mzML Peak area,20260428_CVOL_Group_02_1F12_3.mzML Peak area,20260428_CVOL_Group_02_1F12_4.mzML Peak area,20260428_CVOL_Group_02_Control_LB.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260428_CVOL_Group_02_QC_01.mzML Peak area,20260428_CVOL_Group_02_QC_02.mzML Peak area,20260428_CVOL_Group_02_QC_03.mzML Peak area,20260428_CVOL_Group_02_QC_04.mzML Peak area,20260428_CVOL_Group_02_QC_05.mzML Peak area,20260428_CVOL_Group_02_QC_06.mzML Peak area,20260428_CVOL_Group_02_R47_1.mzML Peak area,20260428_CVOL_Group_02_R47_2.mzML Peak area,20260428_CVOL_Group_02_R47_3.mzML Peak area,20260428_CVOL_Group_02_R47_4.mzML Peak area,20260428_CVOL_bk_mapp_pre_01.mzML Peak area,Unnamed: 37
499,821.4408669922469,2.6373692,height,,,,,,,,,,,74894920.0,82975096.0,99082056.0,99855420.0,115555620.0,115102880.0,102922150.0,122486730.0,91222530.0,103887864.0,100950260.0,97719736.0,106349624.0,115077270.0,115069890.0,120851760.0,107010630.0,107746744.0,130341896.0,97902530.0,93966980.0,108067840.0,119847270.0,0.0,
500,770.4815554289868,2.64026,height,,,,,,,,,,,9501697.0,7408415.0,5452564.0,8054472.0,0.0,5079654.0,4749716.5,5692769.5,4456901.0,5299943.5,4545943.5,4576096.5,4784667.5,6268818.0,6474970.0,6387884.0,6171466.5,5745803.0,7152356.0,4473876.5,4140416.8,5221022.5,5032311.5,0.0,
501,279.1702522828521,2.6411333,height,,,,,,,,,,,0.0,0.0,0.0,0.0,34186252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
502,330.16582860975143,2.6464343,height,,,,,,,,,,,5707985.5,5092027.0,5536324.0,5231745.5,3753905.8,5315777.5,6365689.0,6693929.5,5518088.5,5113374.0,5467211.5,5663635.5,6065131.0,5090998.0,5655191.5,5378180.0,5450274.0,5017424.0,5943370.0,5807641.5,5693443.5,4787891.5,5619079.0,0.0,
503,138.0549140911908,2.6497252,height,,,,,,,,,,,4575940.0,4498382.0,4539716.5,4838912.0,0.0,2489339.5,3164786.2,2962100.2,3016317.2,2735653.0,3090067.5,3235102.2,3352158.5,2970163.2,2814280.0,2966800.5,3108766.2,2972023.5,2990548.8,2998680.5,2983389.0,2558890.2,2752674.8,0.0,
504,602.2829612810646,2.653864,height,,,,,,,,,,,4846930.5,3993605.2,4865002.0,4212763.0,3377803.8,7578562.0,8334973.5,8617962.0,7324946.0,7360899.0,7428429.0,7752712.5,8523397.0,7812998.5,8785176.0,7566012.5,7456045.0,6445393.0,8267476.5,7810368.0,7144612.5,7002103.0,6782276.0,0.0,
505,328.22301526799225,2.6571348,height,,,,,,,,,,,13378040.0,11212468.0,13414309.0,13971978.0,14913880.0,13358449.0,14764617.0,15349486.0,13326600.0,12637444.0,13151812.0,13865340.0,14803507.0,13363657.0,15109410.0,14030525.0,13781881.0,12261544.0,14367961.0,14823609.0,13368940.0,13109364.0,12606209.0,0.0,
506,637.4286756093966,2.6607118,height,,,,,,,,,,,2400614.8,1900138.4,2448046.5,2400398.2,2435956.5,5845989.5,6011111.5,6523680.5,6727698.0,5689857.5,5454991.5,5472329.0,5902799.0,5422837.0,6419960.5,5407707.5,5207247.5,5238596.0,6161244.5,5278308.0,5398989.0,5709389.5,5722185.5,0.0,
507,344.25435909177924,2.673112,height,,,,,,,,,,,5132167.5,3487429.2,9810380.0,5068417.5,18957568.0,18633178.0,18515728.0,16451994.0,21011652.0,14675882.0,17029552.0,15496463.0,16799446.0,14237440.0,16782966.0,13657992.0,14405379.0,12347120.0,12492773.0,14514132.0,16609380.0,15553171.0,15512342.0,0.0,
508,1088.5373620328544,2.679608,height,,,,,,,,,,,0.0,0.0,0.0,0.0,6795741.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
509,754.4503992060366,2.6798265,height,,,,,,,,,,,8189191.5,6606259.5,7256591.5,6956419.0,8021013.0,29249534.0,29144860.0,27930874.0,35152190.0,29615426.0,25448360.0,23860632.0,29144504.0,29925158.0,31435394.0,26277708.0,25842604.0,28769604.0,24478194.0,26015118.0,29063482.0,26413382.0,23900400.0,0.0,
510,1109.6971593929966,2.6806858,height,,,,,,,,,,,5051148.0,3578719.0,1858299.5,3094171.5,0.0,2351625.8,2112501.8,2467541.5,2354214.0,2750736.0,1984656.0,1829554.1,2194160.8,3131078.2,3200270.5,2771180.2,2676175.2,2890368.8,2787123.8,2144373.2,2361456.8,2211699.0,2196997.0,0.0,
511,137.04583168562093,2.6873703,height,,,,,,,,,,,31362228.0,32710584.0,22876526.0,34332476.0,37252670.0,7079788.0,11584015.0,11390515.0,13667635.0,15549120.0,9294934.0,8188757.0,6702166.0,132753930.0,143667540.0,130337610.0,127105944.0,130980260.0,127087790.0,5933908.0,12133072.0,9297626.0,7333608.5,0.0,
512,1247.7252132506094,2.6908855,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4662278.0,3385543.5,2561423.0,2583878.5,3112343.2,2656257.8,2839434.5,2408633.0,2542448.2,2496744.5,2063802.0,2227120.8,2135453.5,2204368.2,1938420.2,2098857.8,2350130.2,2228107.0,2846495.8,0.0,
513,442.3108806965295,2.6988218,height,,,,,,,,,,,2853209.0,2606545.5,4195543.5,3160856.8,5029886.0,6414502.5,6492663.0,6283037.5,7363654.0,5572808.0,5830850.0,6039715.5,6278780.5,4902465.5,6186173.0,5267788.0,5270372.0,5863397.5,5208405.0,4748608.0,6540640.0,5724698.0,5628158.0,0.0,
514,441.3068492970631,2.7025795,height,,,,,,,,,,,10382622.0,10021089.0,16915306.0,13647011.0,20719548.0,26282220.0,25561554.0,23451424.0,28454776.0,22769810.0,23326916.0,23783180.0,25030502.0,19580630.0,24908794.0,20688022.0,21399262.0,21960852.0,20194562.0,18142598.0,24056516.0,23435652.0,21196096.0,0.0,
515,376.2232002870696,2.7141805,height,,,,,,,,,,,41283510.0,45925876.0,54164260.0,48380292.0,34082916.0,46417496.0,43887084.0,41199036.0,46708276.0,40863096.0,40163510.0,42805220.0,42133580.0,38793430.0,51640830.0,39179036.0,40924508.0,42575120.0,39676840.0,37176492.0,45575656.0,41871184.0,37418604.0,0.0,
516,215.13910753606757,2.7125547,height,,,,,,,,,,,1345664.9,0.0,2791343.5,1346449.6,18766948.0,13043437.0,12349886.0,11632170.0,14449627.0,11019962.0,11842527.0,12293204.0,11616737.0,7829535.0,10329598.0,7782538.5,8693604.0,9302516.0,8187677.0,8274967.5,10737069.0,10141720.0,10600476.0,0.0,
517,428.29498590054266,2.719595,height,,,,,,,,,,,3604674.8,2349874.5,9142484.0,3304981.8,73771256.0,49708740.0,46946348.0,42400044.0,50846452.0,38755980.0,42710784.0,44415680.0,42027092.0,28945642.0,36788228.0,26891992.0,31945386.0,32742614.0,30741168.0,29636448.0,39772604.0,35735400.0,37734480.0,0.0,
518,853.5759351068613,2.7172787,height,,,,,,,,,,,0.0,0.0,0.0,0.0,32244266.0,9820835.0,9249288.0,8456611.0,12052223.0,6631924.5,8285900.0,10009499.0,8265873.0,4158781.2,4702681.5,4551871.5,4909276.0,5369277.5,4264708.0,5509450.0,6845091.0,5239334.5,8596805.0,0.0,
519,427.2919504920642,2.717458,height,,,,,,,,,,,16565445.0,8708658.0,40238908.0,14118013.0,282096830.0,204817060.0,192036670.0,175545570.0,207808240.0,163955230.0,176439840.0,188420580.0,177338720.0,120061650.0,155976960.0,117394590.0,135410080.0,139056460.0,126488910.0,123988770.0,162030060.0,147897760.0,155380370.0,0.0,
520,268.10406720507325,2.7017138,height,,,,,,,,,,,0.0,0.0,0.0,0.0,624028300.0,1200164.9,1255155.0,0.0,1365649.5,1079843.2,1931545.0,1448045.2,1441024.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
521,802.5079757725995,2.719524,height,,,,,,,,,,,0.0,0.0,1694216.0,0.0,12161073.0,6335135.5,6026924.0,5742952.0,6852292.0,4983519.5,4988430.5,6725572.5,5073007.5,3694633.2,4687797.5,3935598.8,4218058.0,5225135.5,3980642.5,4060187.5,5555117.0,4293740.0,5774453.0,0.0,
522,489.3075050375209,2.7226083,height,,,,,,,,,,,3043626.5,3201797.5,3480539.0,3424666.8,3105545.0,4494041.5,4038629.8,3870400.0,4132836.5,3557580.0,3820912.2,4081191.2,3886643.2,3630601.0,5038900.5,3847486.0,3995953.5,4041349.2,3522223.2,3537819.8,4379273.0,4086488.0,3410305.8,0.0,
523,671.4701967537738,2.72801,height,,,,,,,,,,,0.0,0.0,0.0,0.0,8840938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
524,694.3888933298018,2.72801,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4992772.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
525,146.11759308956104,2.7304268,height,,,,,,,,,,,36537270.0,69571250.0,75080830.0,81478840.0,6425386.5,10846048.0,11024781.0,10926620.0,8658635.0,14470227.0,14765550.0,13194579.0,11472300.0,20586250.0,25056528.0,21186350.0,21145570.0,20453934.0,21993416.0,10727174.0,12165742.0,10747055.0,10232624.0,0.0,
526,710.3506695753995,2.7424657,height,,,,,,,,,,,4050917.0,5781599.0,7559608.5,7061780.5,0.0,2174745.0,1574138.9,2453893.0,2519814.5,2700374.8,2480349.5,4145211.8,2488805.2,2074184.0,1987453.5,2315517.0,2261503.8,3470007.0,3654345.5,1497617.5,2310338.8,1775810.9,2352408.5,0.0,
527,865.5765004591059,2.7492604,height,,,,,,,,,,,1627105.6,0.0,2936743.5,1784538.1,4737344.5,17933172.0,11445608.0,13096830.0,14355484.0,12260627.0,14003759.0,14995168.0,12457770.0,10272736.0,14092300.0,11972286.0,10918231.0,12866075.0,11455574.0,12045260.0,12481975.0,11998119.0,12996599.0,0.0,
528,950.6291634096712,2.7523649,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1992387.0,8106633.5,4787109.0,5080965.0,6243335.5,4730154.0,5636076.0,6394862.5,4887552.0,3294296.2,3890502.2,3827561.0,3380738.8,4030383.5,4015648.5,4276340.5,4500669.0,4297840.0,4945747.5,0.0,
529,169.0608526143578,2.7572296,height,,,,,,,,,,,4459849.5,4433129.0,4058437.8,5089618.0,3321006.2,4524825.0,4243500.5,4778637.0,4129349.2,4314721.0,5017585.5,4407112.5,4306511.5,4240960.0,4082291.5,4956272.0,4862559.5,4273177.5,3613483.0,4948944.5,4243746.5,4667003.0,4689882.5,0.0,
530,439.2921578065231,2.817569,height,,,,,,,,,,,0.0,535951680.0,400339870.0,521214340.0,117635520.0,381775740.0,476984350.0,510451970.0,509538530.0,502775550.0,481490340.0,487642900.0,472941730.0,548997570.0,522383000.0,425926460.0,573056900.0,417493700.0,475633500.0,494803840.0,456175650.0,523148540.0,454820130.0,0.0,
531,245.18597064908909,2.695245,height,,,,,,,,,,,0.0,0.0,0.0,0.0,140399420.0,0.0,0.0,1199446.0,1015014.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227478.6,0.0,0.0,0.0,
532,186.08740355702145,2.7611735,height,,,,,,,,,,,4357342.0,4304698.5,3971096.0,4828290.5,3322554.8,4359425.0,4133587.2,4337517.0,3926639.5,4148345.5,4801825.5,4410396.0,4264507.5,4145979.2,3903782.8,4492005.5,4447714.5,4020890.0,3385311.2,4717875.0,4303550.0,4356758.0,4593847.0,0.0,
533,530.2978195375973,2.7698557,height,,,,,,,,,,,10725231.0,9458505.0,8165963.0,8879631.0,3629470.8,32930190.0,25117964.0,24003046.0,34700536.0,26343326.0,24758290.0,28223120.0,27289292.0,23192758.0,26177556.0,21778730.0,21142732.0,21457294.0,19193840.0,0.0,25379688.0,26590236.0,22756158.0,0.0,
534,473.2778292069284,2.7190783,height,,,,,,,,,,,9170399.0,0.0,7053034.0,8346190.0,6818364.0,5758871.5,9631757.0,0.0,10403102.0,8329495.5,8439770.0,8206990.0,10271726.0,7499869.5,10109680.0,11105067.0,8916545.0,9369619.0,8665174.0,7599326.5,9611133.0,10024133.0,8049558.0,0.0,
535,498.3290948462594,2.7783675,height,,,,,,,,,,,1896728.5,1786362.9,3948194.8,2152600.2,18129472.0,12450937.0,10657388.0,10017459.0,12874805.0,8723979.0,10993417.0,12069731.0,11247238.0,9179729.0,8912635.0,7768498.5,7800448.5,8012707.0,7210281.0,8989754.0,10728306.0,10881956.0,10713126.0,0.0,
536,298.139871030012,2.7814317,height,,,,,,,,,,,4778032.0,4615453.0,4880151.5,4734145.5,3992474.8,4427696.0,4420375.0,4645237.5,4627593.5,3668801.2,4360400.5,4793129.0,4311773.0,4607002.0,4082525.2,4327179.5,4383333.0,3911555.0,3857088.5,4669758.5,4756437.5,4437729.5,4328126.0,0.0,
537,726.4191452081033,2.7818,height,,,,,,,,,,,4120750.0,3877770.2,3886066.8,4030746.0,4729870.0,4636905.0,4042364.0,3863367.8,4578754.0,3766367.8,4339535.0,4736544.0,4310303.5,4896001.5,4996370.0,4140043.0,4145600.2,4271968.0,4272616.5,4106763.2,4652695.5,5085355.5,4449750.0,0.0,
538,524.3449723207856,2.7822192,height,,,,,,,,,,,11916181.0,10632639.0,14887697.0,11849236.0,20905586.0,123944410.0,111923370.0,109214930.0,137620670.0,96240300.0,116028584.0,126318120.0,120383736.0,122240470.0,113444960.0,101321570.0,99475440.0,105195096.0,93728990.0,104712540.0,122402860.0,124266680.0,109506410.0,0.0,
539,153.04080395452226,2.7880511,height,,,,,,,,,,,5790590.5,5313229.0,7863946.0,6079216.0,7720228.0,14848146.0,17688970.0,16918914.0,9791541.0,7024769.0,8107392.0,5015592.0,13505653.0,14792206.0,13377304.0,13621447.0,12196873.0,12348220.0,13039007.0,22680326.0,22668396.0,22419610.0,16691111.0,0.0,
540,962.629280324134,2.7918653,height,,,,,,,,,,,2440068.5,2134812.2,2515786.0,2404954.2,0.0,21301248.0,18847398.0,16619834.0,22123948.0,19862738.0,19053680.0,22650654.0,19553230.0,23363204.0,23069002.0,18922146.0,19104922.0,18381030.0,18860882.0,18221218.0,18292318.0,20873120.0,18104422.0,0.0,
541,651.3352144260562,2.808921,height,,,,,,,,,,,6480025.5,5371738.0,5364452.5,5606551.0,6078570.0,5646249.0,4710157.0,4881949.0,5829326.0,5008721.5,5238280.0,6042237.0,5798591.5,6443393.5,6462157.0,4787663.5,5228522.0,5282421.5,5340739.0,5208568.0,5312745.0,5191922.5,5278552.5,0.0,
542,530.2978057177149,2.8005035,height,,,,,,,,,,,10972451.0,10175380.0,6649936.0,10603078.0,3533242.5,27192266.0,25254566.0,25779456.0,36744788.0,23612742.0,28378036.0,0.0,0.0,25244432.0,0.0,24716256.0,22784310.0,0.0,22899166.0,20981352.0,28504380.0,28677588.0,20945052.0,0.0,
543,372.1768503141167,2.8298867,height,,,,,,,,,,,52047750.0,64370828.0,57677908.0,62595964.0,63225864.0,67422264.0,60969692.0,75281120.0,81222620.0,71751390.0,68307080.0,69669770.0,73595224.0,79308680.0,68933870.0,62622620.0,72161510.0,54598744.0,60882550.0,66473720.0,62421800.0,63486588.0,69603530.0,0.0,
544,810.4618416542087,2.8306978,height,,,,,,,,,,,6526281.5,7408415.0,5389974.0,6333930.0,1108528.5,6098920.0,6225297.5,6757830.0,7132699.5,7264134.5,5947041.0,6663119.5,6147548.0,7177654.0,6695466.0,6308693.0,7100344.5,6112284.0,6210296.5,6310931.5,5880456.0,5925841.5,6176226.0,0.0,
545,763.43606891241,2.8312793,height,,,,,,,,,,,4251421.5,4842930.0,5026243.5,4885679.5,4564238.5,5477382.0,5185438.5,5932440.5,6373359.5,6110426.5,5839925.5,6125861.5,6256625.0,6750770.0,6174896.0,5604428.5,5967221.0,5118027.0,5241560.5,5194319.5,5584736.5,5190240.0,5349535.0,0.0,
546,289.1546053471859,2.8335247,height,,,,,,,,,,,1852829.1,2295966.8,2204140.2,2280723.0,4794872.5,1963729.6,2061260.8,2181644.2,2414823.2,2346644.8,1970930.1,2009131.1,1924436.9,2178550.5,0.0,1907556.0,2148917.5,1799134.8,1840373.2,2053017.5,2103709.2,2050566.5,2102031.8,0.0,
547,330.2388436925759,2.8429227,height,,,,,,,,,,,6006296.0,5417754.5,9848901.0,6885952.5,26214688.0,17914440.0,18924218.0,18798270.0,21183444.0,19574824.0,17982724.0,20734260.0,19627606.0,15172058.0,14741682.0,15301127.0,16490311.0,14505736.0,14615054.0,14432895.0,17816624.0,18576770.0,18276996.0,0.0,
548,439.2921000810552,2.8553782,height,,,,,,,,,,,458382430.0,498887170.0,358918880.0,444975520.0,119077220.0,448727200.0,490830100.0,481316580.0,482595400.0,565670140.0,466755870.0,480943840.0,484284260.0,531656640.0,495376540.0,569117500.0,517856160.0,509343800.0,443847360.0,457836100.0,505572740.0,528208320.0,449925060.0,0.0,
549,558.3868022084548,2.8569758,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7563473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
550,440.29412215130895,2.8605,height,,,,,,,,,,,138125840.0,127371590.0,110883940.0,131809580.0,29707408.0,97181150.0,127150000.0,132407560.0,123425700.0,142660700.0,120130710.0,123314216.0,135743920.0,136803760.0,151970020.0,145658900.0,133096440.0,134582400.0,133648250.0,124882296.0,141823300.0,136571580.0,122315930.0,0.0,
551,618.2603754470143,2.8651884,height,,,,,,,,,,,27735082.0,30240598.0,31786416.0,27770078.0,31102320.0,22166806.0,28960186.0,25603678.0,24286306.0,34540340.0,27218134.0,26494774.0,28425290.0,25315640.0,27378784.0,32681266.0,26552758.0,28966620.0,25671012.0,22539954.0,28568580.0,29783470.0,24047606.0,0.0,
552,611.3044672412061,2.8683033,height,,,,,,,,,,,8294875.5,9021133.0,10444282.0,8880335.0,9777284.0,7523329.5,10265101.0,8880436.0,8372047.0,11588922.0,9520801.0,8600285.0,9765212.0,7256409.5,9294152.0,11333549.0,9132716.0,10113585.0,8886086.0,7733358.0,9031531.0,10393286.0,8471714.0,0.0,
553,342.2389425852809,2.8731186,height,,,,,,,,,,,101421360.0,112493450.0,96932620.0,98620780.0,52564720.0,59007344.0,67384536.0,63659684.0,58445692.0,78675060.0,62455576.0,61954976.0,64141364.0,81134670.0,74056920.0,85257260.0,77976670.0,77032410.0,69011600.0,62780510.0,70070330.0,74368840.0,60512316.0,0.0,
554,877.5767674320854,2.8731105,height,,,,,,,,,,,39805296.0,43236932.0,25511580.0,37827296.0,1941923.1,34091630.0,36634204.0,37705240.0,31855608.0,42589976.0,32531620.0,35683468.0,32828662.0,42023584.0,36932068.0,46812064.0,43029708.0,44073428.0,40352360.0,32093236.0,36700984.0,40374840.0,35336524.0,0.0,
555,286.08576561498126,2.8737206,height,,,,,,,,,,,4512405.5,4597586.5,5265527.5,4274397.5,4458268.0,3770643.8,4337063.5,4379602.5,4094355.8,4827617.5,4106474.0,4003755.8,4458541.0,4486265.0,3775469.0,4644200.5,4348580.0,4260147.5,4210683.5,3701945.0,4526754.5,4212557.5,4028292.0,0.0,
556,780.5240916813157,2.8781977,height,,,,,,,,,,,11789617.0,12612900.0,9857625.0,12190606.0,1719410.6,7269002.0,7980420.0,8071378.0,6155474.0,9451913.0,7464077.5,7710984.0,7527580.5,10261665.0,8441286.0,10896502.0,10029061.0,10463854.0,9153842.0,7534846.0,8510628.0,8630365.0,7598102.5,0.0,
557,768.4512726572383,2.8810282,height,,,,,,,,,,,4551362.0,4417072.0,4097027.0,4605536.5,0.0,4166375.2,3975908.8,4284713.0,3505067.0,4598075.0,3928852.0,4387838.5,4231167.0,4777685.5,4044439.0,4754802.5,5002616.5,5218114.0,4102563.8,3669311.2,4618887.0,4392289.0,4168809.2,0.0,
558,312.1555355832425,2.882854,height,,,,,,,,,,,5071364.0,5869542.0,6311039.0,5116874.5,5044173.0,5321086.0,5529815.5,5360367.5,4529489.0,5871886.5,5300015.0,5151758.5,5165150.5,5560822.5,4434407.5,5677603.5,5265606.0,5533544.0,5202194.5,4494275.0,4971503.0,5337516.5,4853581.0,0.0,
559,330.1661666237057,2.8832612,height,,,,,,,,,,,41681570.0,43079970.0,47619876.0,37312656.0,39447000.0,41393316.0,44485616.0,43660470.0,36583044.0,48065996.0,40783440.0,41548924.0,43941116.0,45044004.0,35598824.0,43125310.0,44892616.0,43809064.0,41369604.0,37157452.0,41943130.0,42924980.0,40997620.0,0.0,
560,607.3821338511582,2.8832352,height,,,,,,,,,,,9781872.0,9933291.0,12186536.0,9701807.0,14165319.0,10365284.0,10836383.0,10604807.0,8490484.0,12237125.0,9907835.0,9975807.0,10061459.0,11775841.0,9950011.0,12092139.0,11494766.0,10862602.0,9633036.0,8545834.0,9797326.0,10574608.0,9672622.0,0.0,
561,331.169644847205,2.8828838,height,,,,,,,,,,,7355214.0,7333374.5,9116879.0,6229581.5,5975885.5,6395046.5,6578206.0,6684688.0,5518191.5,7155572.5,6326576.5,5790812.0,6449825.0,6566906.5,5606508.5,6652239.5,6504770.5,6697557.0,6900678.0,6033725.0,6283184.5,6559055.5,6157815.0,0.0,
562,1065.6358037876985,2.885715,height,,,,,,,,,,,8267196.5,8787640.0,7068591.0,8351554.5,2650185.2,7876418.0,8097121.0,8208914.5,6211599.5,7963931.5,7718409.0,8262189.0,7978240.0,10366140.0,8268148.0,9757564.0,10449413.0,9324569.0,8263656.0,7619063.0,8269575.0,8399422.0,8805998.0,0.0,
563,313.1545642820547,2.8854191,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7063363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
564,1073.6252464726815,2.8903654,height,,,,,,,,,,,19441240.0,19048602.0,17259832.0,17676952.0,5077976.0,35927596.0,31706998.0,34546148.0,29953494.0,32897858.0,34598810.0,36925876.0,32575566.0,34153164.0,29580856.0,31989242.0,33986276.0,32189984.0,29748424.0,29161310.0,31622798.0,33410152.0,32924200.0,0.0,
565,636.3431299516864,2.917719,height,,,,,,,,,,,55178110.0,57091970.0,52046950.0,0.0,50338388.0,97502200.0,85424370.0,80441210.0,102226390.0,88585410.0,93821944.0,99218610.0,86305330.0,0.0,77482104.0,73684680.0,0.0,75542630.0,88201360.0,92906560.0,84620104.0,85061870.0,0.0,0.0,
566,976.5725624871322,2.8936965,height,,,,,,,,,,,7155021.0,7705691.0,8456521.0,8160424.5,4069476.2,8136735.5,7537546.5,7846831.5,6744597.0,8155042.5,8208879.0,8335085.5,7213104.5,8491405.0,7147848.5,7410304.5,8451168.0,8168608.5,7149118.5,7388297.5,7871371.5,7720298.0,7692289.0,0.0,
567,627.351241126666,2.894579,height,,,,,,,,,,,239766270.0,261004800.0,286965660.0,263629300.0,317258340.0,276910880.0,269208160.0,277028030.0,257542380.0,284708130.0,285371360.0,254851580.0,269948740.0,300418020.0,237533250.0,289820500.0,298669730.0,279841570.0,239668900.0,236226430.0,259610420.0,244475090.0,254206860.0,0.0,
568,558.3130452845733,2.891919,height,,,,,,,,,,,4150721.0,2756567.2,2128084.2,2989904.5,6509827.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
569,441.296738803438,2.8941233,height,,,,,,,,,,,18521494.0,18465316.0,15641576.0,15354291.0,2889898.0,18145200.0,17384358.0,15618433.0,16460052.0,18590454.0,17181686.0,14569792.0,17405062.0,20098496.0,15826772.0,19104016.0,19767600.0,18473930.0,15977155.0,14841590.0,16383435.0,17125228.0,14842384.0,0.0,
570,229.1548594958992,2.918138,height,,,,,,,,,,,277953300.0,221910510.0,143255920.0,233420290.0,359857300.0,26978308.0,36262692.0,43314828.0,27810858.0,57399452.0,21505500.0,25323776.0,24914478.0,102169810.0,98352010.0,85425450.0,99430240.0,96938020.0,88995270.0,80619576.0,56348956.0,43730236.0,36616904.0,0.0,
571,635.3404767929528,2.922972,height,,,,,,,,,,,135742340.0,147701310.0,146452770.0,146753970.0,122737620.0,248223940.0,233814370.0,225706420.0,280292500.0,237200590.0,255480930.0,226176450.0,231563700.0,218038340.0,213666400.0,208693010.0,218063120.0,208036050.0,225258340.0,211842690.0,236749220.0,232605040.0,204067680.0,0.0,
572,863.4887194390765,2.9276206,height,,,,,,,,,,,16764228.0,15762868.0,10989153.0,16962166.0,25788750.0,2876110.2,3191783.8,4164655.0,3272148.2,6531291.5,2410712.8,2642326.5,2603242.2,9538653.0,10350144.0,8829333.0,9844482.0,11281704.0,9983396.0,7939597.5,5951932.0,5009617.0,3845908.8,0.0,
573,608.342054677459,2.9323075,height,,,,,,,,,,,4680960.0,5413121.0,4937333.5,4884445.0,5231354.0,5009043.0,4614324.5,5194844.5,5829447.0,5529034.0,4594533.5,4227001.0,4825590.5,5361014.0,5469211.0,4406849.5,4905127.5,5091667.0,5624543.0,4765713.5,5047233.5,4884312.5,4489860.0,0.0,
574,1081.5574035056682,2.9369006,height,,,,,,,,,,,10845895.0,11644586.0,12529434.0,10738444.0,13550775.0,13648879.0,10426357.0,12609659.0,11949321.0,12020823.0,12346961.0,9399388.0,10440767.0,11164208.0,12358627.0,10757724.0,12179911.0,12943154.0,11984648.0,11401445.0,10212702.0,13022981.0,11280058.0,0.0,
575,683.3620097014832,2.941557,height,,,,,,,,,,,38903564.0,35075210.0,24256382.0,36074460.0,45903000.0,3636533.8,3776693.0,6290471.0,3393582.2,9447310.0,2949884.2,3044133.5,3157208.2,13078297.0,14605333.0,11620994.0,13862784.0,12610162.0,15827958.0,10855207.0,7766354.5,6206621.5,4308538.0,0.0,
576,796.4462902901595,2.9407568,height,,,,,,,,,,,13941315.0,15655801.0,13921433.0,14443304.0,7066177.0,9957057.0,8427765.0,9532707.0,9434108.0,9941978.0,9140524.0,7767132.5,8368651.0,10864696.0,10645340.0,8996577.0,9817343.0,10029463.0,12067885.0,10087058.0,9854676.0,10348752.0,8667090.0,0.0,
577,265.15485736055354,2.9433835,height,,,,,,,,,,,0.0,0.0,0.0,0.0,16574910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
578,893.498935459577,2.944074,height,,,,,,,,,,,47269064.0,45707670.0,35506600.0,40260264.0,10793321.0,55673868.0,45613430.0,52893910.0,51074230.0,53597696.0,51875540.0,44829764.0,43056576.0,49616836.0,55657884.0,46163224.0,49567964.0,52895044.0,57460360.0,52637944.0,51759664.0,54273124.0,44185136.0,0.0,
